Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;JASENKO KARDUM;DOBRILA KUDUZ;ERIKA ÈILOG;ROBERT ŠIMIÆ;ANTONIO GRGIÆ;LIDIJA TOMASY;ŽELJKO SALAJ;IVANA HALILOVIÆ;RADOJKA DOMAZET;DANIJEL PETRANOVIÆ;SVEN VUK;ÐURÐICA JAROMERSKI;TOMISLAV SEVER;KATA KARDUM;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""STRANKA RADA I SOLIDARNOSTI"", NARODNA STRANKA - REFORMISTI - REFORMISTI, NOVI VAL - STRANKA RAZVOJA - NOVI VAL, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, BLOK UMIROVLJENICI ZAJEDNO - BUZ";ZVONIMIR ŠIMIÆ;JASENKO STIPAC;VLADIMIR FLAÈER;prof. dr. sc. VESNA GANTNER;mr. sc. LARA LIOVIÆ;BRANKO BOGDANOVIÆ;VALENTINO FABING, prof.;DOMAGOJ KLASIÈEK, mag. oec.;MAJA ŽULJ;MIROSLAV FERENÈIÆ;NATALIJA TARNAJ;MARA ÈULJAK;mr. sc. JASNA MOJZIŠEK, dipl. oec.;DAMIR JURIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKA ÈISTA STRANKA PRAVA - HÈSP, AKCIJA ZA BOLJU HRVATSKU - ABH, OBITELJSKA STRANKA - OS;DANIEL SRB, dipl. ing.;KRISTIJAN FEREŽA;dr. sc. TIHOMIR JANJIÈEK;IVAN KRNJAK;MARIO UŽNIK;ŽELJKO TERI;SEBASTIJAN PALIÆ;ZLATKO TOT;dr. sc. IVAN MIŠKULIN;CHRISTIAN USKOKOVIÆ;MIRKO PRITIŠANAC;KRISTINA BARTOLIÆ SMODEJ, dr. med.;TOMISLAV VUKADIN, prof.;DRAGO MARKOVIÆ;HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ - HSP AS, DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO, HRVATSKA KRŠÆANSKA DEMOKRATSKA UNIJA - DR. MARKO VESELICA - HKDU - DR. MARKO VESELICA, HRVATSKA DEMOKRATSKA STRANKA - HDS, UJEDINJENA STRANKA PRAVA - USP;ANTO ÐAPIÆ, dipl. iur.;IGOR JURIÆ, mag. ing. agr.;VEDRAN NOVOKMET, dipl. iur.;JELENA GALIÆ;BORISLAV BARIŠIÆ;MILAN JANKOVIÆ;SLAVKO RAIÆ;MANUELA KARDINAL;MILAN HORVAT, ing.;MILE BIÆANIÆ;MARIJA BILIÆ, dipl. iur.;KRISTINA ZDRAVÈEVIÆ;IVANA DIMIÆ;JELENA WERTAG, dipl. iur.;MOST NEZAVISNIH LISTA - MOST;MIROSLAV ŠIMIÆ, dipl. iur.;SONJA BOŠNJAK, dipl. iur.;prof. dr. sc. KRUNOSLAV KARALIÆ;MIRELA TIÈINOVIÆ, oec.;prof. dr. sc. NEDELJKO BOSANAC;MARIJA ÈAÈIÆ, mag. bibl. et mag. educ. philol. croat.;ROBERT MAJSTOROVIÆ, bacc. med. techn.;PETAR KOPUNOVIÆ-LEGETIN, mag. theol.;mr. sc. DARKO LEŠKOVIÆ, dipl. ing.;SANJA MIŠEVIÆ, dipl. iur.;LJILJANA ŠIMIÆ;IVANA BAGARIÆ, dipl. oec.;ALEKSANDAR MIHAJLOVIÆ, prof.;MARIO GALIÆ;PAMETNO, ZA GRAD;MISLAV MATIŠIÆ;JESENKA RICL;NATAŠA BEK;VANJA BUNJEVAC;TOMISLAV VUKOVSKI;TIHOMIR KOLARIK;ZRINKA VUKOJEVIÆ-TOMAŠIÆ;IVANA JAGURINAC;LUKA STRIŠKOVIÆ;ANA POPOVIÆ;VLADIMIR MARJANOVIÆ;ALETA BUKVIÆ;ANA BORTIÆ;dr. sc. NINOSLAV NOVAK;AKTIVNI BRANITELJI I UMIROVLJENICI HRVATSKE - ABU HRVATSKE;PAVEL GAŽA;IVICA BRATONJA;ZVONKO GOLEK;STJEPAN JURMAN, bacc. ing.;SANJA ŠAREC, dipl. ing.;MARINA KRIŽIÆ;SLAVKO ZOLOTA;GORDANA ŠIMUNEK-JURIÈAN, bacc.;VERICA BOŠNJAK;VLADO PAPIŠTA;NIKOLET VARGA;ŽELJKO NOVAKOVIÆ, bacc.;VLATKA GAŽA;MARIJA VEKIÆ;BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE - BDSH;ZLATA VELAT;DARKO OREÈ;ZDENKO MINARIK;ŽELIMIR LUKAÈEVIÆ;PETAR LEŠINA;JOZO FLEGAR;MAJA LUKIÆ;MARIJA BARUŠIÆ;MLADEN ILIÈIÆ;LUKA BUDIÆ;JOSIP MOLNAR;RUŽICA PAVIÈIÆ;ANA-MARIJA LOVRIÆ;JADRANKA ÆAÆIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;prof. dr. sc. MIROSLAV TUÐMAN;IVAN ANUŠIÆ;TOMISLAV TOLUŠIÆ;VLATKO KOPIÆ;JOSIP ÐAKIÆ;dr. sc. IRENA PETRIJEVÈANIN VUKSANOVIÆ;KREŠIMIR ŽAGAR;prof. dr. sc. DRAGO ŠUBARIÆ;LEON ŽULJ;prof. dr. sc. VESNA BEDEKOVIÆ;MARIN MANDARIÆ;STIPAN ŠAŠLIN;IGOR FAZEKAŠ;DOMAGOJ MIKULIÆ;HRVATSKA STRANKA REDA - HSR;ALEN TOBLER;ZORAN KOMARIÆ;ANA KIŠ;ŽELJKO ŽIVKOVIÆ;ZORAN TADIÆ;INES HAMARIÆ;JOSIPA CAPAN;BORIS NIKIÆ;INES SCHWEIGER;DENIS HAMARIÆ;IVAN BRAZDIL;MATEJA KATIÈIÆ;KREŠO AVDIÆ;ANKICA DUGA;HRVATSKI DEMOKRATSKI SAVEZ SLAVONIJE I BARANJE - HDSSB, HRVATSKA KONZERVATIVNA STRANKA - HKS;BRANIMIR GLAVAŠ, dipl. iur.;dr. sc. VLADIMIR ŠIŠLJAGIÆ;IVAN ZADRAVEC;mr. sc. JOSIP SALAPIÆ;DINKO BURIÆ, dr. med.;DANIJELA LOVOKOVIÆ, dipl. ing. arh.;KREŠIMIR BUBALO, mag. oec.;IGOR ÈEŠEK;ZORAN VINKOVIÆ, ing.;HRVOJE ŠIMIÆ, dr. med.;GORAN ILIÆ;JADRANKA SABLJAK, prof.;KARLO ŠATVAR, dipl. iur.;dr. sc. ŽELJKO KRALJIÈAK;HRVATSKI LABURISTI - STRANKA RADA - LABURISTI;ŽELJAN MRAK;NEBOJŠA VLAJNIÆ;NIVES POSAVAC;MARIO PERKOVIÆ;ELVIS ÈAMAGAJEVAC;ANTONIJA KALAZIÆ;DRAŽEN RAJHER;MARIO HORVAT;MATEA MILOVAC;SVETLANA JAZIÆ;ZVONIMIR KONTIÆ;SVETLANA VUKOSAVLJEVIÆ;SLOBODAN RAJLIÆ;BRUNO ZORIÆ;NEZAVISNA LISTA STIPE PETRINA - NLSP, SLOBODNA HRVATSKA - SH, POKRET ZAJEDNO, ODRŽIVI RAZVOJ HRVATSKE - ORaH;ANTUN KAPRALJEVIÆ;LUKA KELLER, mag. iur.;mr. sc. DARKO ŠIMUN VUKAŠINOVIÆ SOLJAÈIÆ;prof. dr. sc. ANTUN LAUC;DALIA RATKAJEC, mag. ing. proc.;VEDRAN SALAMON;GORAN ORGONAŠ;NEVEN KORDIÆ;JELA WIESER;JASMINKA MARIÈIÆ;SILVIJA VUKAŠINOVIÆ, mag. prim. educ.;MAJA BERGER;TANJA DURMIÆ;KREŠIMIR KOVAÈEVIÆ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;DOMAGOJ HAJDUKOVIÆ;IVAN VRDOLJAK;ANA-MARIJA PETIN;TOMISLAV ŽAGAR;DAMIR TOMIÆ;SONJA KOVAÈ;SANJA BJEŽANÈEVIÆ;IVANA DESKAR;MARKO BOGATIÆ;ZVONKO PONGRAC;MARIJA ILIÆ;MIRJANA NEDOVIÆ;STJEPAN ÈURAJ;MIRTA VLAHOVIÆ;STRANKA HRVATSKI VIDIK - SHV;KREŠIMIR KALIN;ZORAN VUKOMANOVIÆ;KRISTINA SEKI;STJEPAN AÈ;AUGUSTINA KUŠENIÆ;DENIS HABUS;MELITA KRÈELIÆ;SLAVEN ERNJEŠ;ANAMARIJA PLAŠÆAK;FRANJO BROÐANAC;SNJEŽANA PATAKI;MLADEN BAKIJA;BILJANA CUKROV;STJEPAN MRAVLINÈIÆ;STRANKA UMIROVLJENIKA - SU;PAVO MILEKIÆ;MIRKO BUŠLJETA;ŽELJKO GAŠPAROVIÆ;STJEPAN KRAHULEC;JOSIP SRAKIÆ;BLAŽENKA JOVANOVSKI;MIRO RASPUDIÆ;ANKA JAKOPOVIÆ;MARIJA SOLDIÆ;IVKICA PAVLOVIÆ;IVANKA CUKOVIÆ;NEDELJKO DOMINKOVIÆ;BRANKA PAVLOVIÆ;JURAJ FOFONJKA;ŽIVI ZID, PROMIJENIMO HRVATSKU, AKCIJA MLADIH, ABECEDA DEMOKRACIJE;HRVOJE RUNTIÆ;TIHOMIR LUKANIÆ, dipl. ing.;JURICA JUKIÆ;DAMIR KOVAÈ;VLASTA PASTUOVIÆ ALEKSIÆ;DAVOR JOŽIÆ;IVANA BELOŠEVIÆ;DRAGICA KOSTADINOVIÆ-KELIÆ;PETAR RADENIÆ;STJEPAN RUŠEC;ANA PETERFAJ;VANDA JOSIÆ;MARIO VUKOBRATOVIÆ;ANA MILIÈIÆ
004;IV. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;007;BROD 06, ZAGREB;DUBROVNIK;DUBROVNIK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;008;PU 02-01, DUBROVNIK;ZGRADA OPÆINSKOG SUDA U DUBROVNIKU, SOBA BR. 1.;DR. ANTE STARÈEVIÆA 23, DUBROVNIK;41;32;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;1;0;1;0;0;0;0
004;IV. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;009;BROD 01, AP JADRAN;DUBROVNIK;DUBROVNIK;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;DUGO SELO;001;PU 04-20, DUGO SELO;VATROGASNI DOM DONJE DVORIŠÆE;DONJE DVORIŠÆE, DVORIŠKA 43, DUGO SELO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;ÐAKOVO;001;DOM 38, ÐAKOVO;DOM ZA STARIJE I NEMOÆNE OSOBE ÐAKOVO;PETRA PRERADOVIÆA 2/A;218;137;137;127;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;9;2;0;1;0;5;1;1;1;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;1;2;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;0;23;3;6;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;0;0;0;2;0;0;0;0;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;grad;ÐURÐEVAC;001;PU 05-11, ÐURÐEVAC;ZGRADA GRADA ÐURÐEVCA - STARA VIJEÆNICA;S. RADIÆA 1, ÐURÐEVAC;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;7;BJELOVARSKO-BILOGORSKA ŽUPANIJA;grad;GAREŠNICA;001;PU 06-24, GAREŠNICA;HRVATSKI DOM;VLADIMIRA NAZORA 21, GAREŠNICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;001;LS 21, GLINA;KAZNIONICA;GLINA, VINOGRADSKA 2;40;18;18;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;GOSPIÆ;001;DOM 43, GOSPIÆ;DOM ZA STARIJE I NEMOÆNE OSOBE LIÈKO-SENJSKE ŽUPANIJE;VRTLARSKA 36/38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;GOSPIÆ;002;LS 09, GOSPIÆ;ZATVOR;GOSPIÆ, SENJSKIH ŽRTAVA 15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;GOSPIÆ;003;PU 04-01, GOSPIÆ;U ZGRADI GIMNAZIJE GOSPIÆ;BUDAÈKA 24, GOSPIÆ;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;7;BJELOVARSKO-BILOGORSKA ŽUPANIJA;grad;GRUBIŠNO POLJE;001;PU 07-01, GRUBIŠNO POLJE;CENTAR ZA KULTURU I INFORMIRANJE DR. FRANJO TUÐMAN;ULICA IVANA NEPOMUTKA JEMERŠIÆA, GRUBIŠNO POLJE;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;HRVATSKA KOSTAJNICA;001;PU 01-09, HRVATSKA KOSTAJNICA;CENTAR, BIVŠA ZGRADA POGLAVARSTVA;HRVATSKA KOSTAJNICA, TRG KRALJA TOMISLAVA BROJ 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
