Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;NENO DOŽDOR;ANTE PETRIÈEVIÆ;ZLATKO GUDELJ;MIŠO VERAJA;VINKO JAKUS;MIRJANA KULIŠIÆ;LINA LABETIÆ;SNJEŽANA PLETIKOSA;MIRA LUÈIÆ;LJUBICA LEKO;KREŠIMIR TOPIÆ;RENKO KIRIGIN;JOSIP JURKO;DAMIR KULIŠIÆ;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""STRANKA RADA I SOLIDARNOSTI"", NARODNA STRANKA - REFORMISTI - REFORMISTI, NOVI VAL - STRANKA RAZVOJA - NOVI VAL, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, BLOK UMIROVLJENICI ZAJEDNO - BUZ";IVO BALDASAR;PERO VIÆAN, dipl. iur.;DAMIR ÆOSIÆ;RINA PROPADALO;ANTE PULJIZ;MARIJANA TOMAŠ;MARA PEZO;DAMNJAN ALERIÆ;prof. dr. sc. MLADEN BUŠIÆ, dr. med.;MARIJA SEKELEZ;NEDA ZORIÆ;PAULINA BAÈIÆ, mag. rel. publ.;SEBASTIAN VUKUŠIÆ;dr. sc. HRVOJE KAÈIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKA ÈISTA STRANKA PRAVA - HÈSP, AKCIJA ZA BOLJU HRVATSKU - ABH, OBITELJSKA STRANKA - OS;LUKA PODRUG;RANKO TOPIÆ;DAVOR LJUBIÈIÆ;MARIN PERKOVIÆ;IVICA CUMELJAN;ANA PERÈIÆ;IVICA RADOŠEVIÆ;IVICA JULARIÆ;ANÐELKA ORLIÆ;VICKO KRAJANÈIÆ;IVICA URSIÆ;VLADO DAJAK;JULIJA KATIÆ;GORDANA BOŽIKOVIÆ;HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ - HSP AS, DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO, HRVATSKA KRŠÆANSKA DEMOKRATSKA UNIJA - DR. MARKO VESELICA - HKDU - DR. MARKO VESELICA, UJEDINJENA STRANKA PRAVA - USP, HRVATSKA DEMOKRATSKA STRANKA - HDS;IVAN TEPEŠ;IVAN ŠIMUNOVIÆ;VLADE MATIJAŠEVIÆ;PETAR MUSTAPIÆ;BERNARDICA VEKARIÆ;SANDRA RUSSO ZELENOVIÆ;MARIJANA MAJIÆ;KRISTIJAN SINDIK;NIKŠA DUBELJ;ANA LUBURIC;KRISTINA ŽIVKUŠIÆ;KRISTIJAN MIHALJEVIÆ;VICENCIJE MARKOVIÆ;ANTE MIHALJEVIÆ;MOST NEZAVISNIH LISTA - MOST;mr. sc. BOŽO PETROV, dr. med.;dr. sc. IVAN KOVAÈIÆ;IVANA NINÈEVIÆ-LESANDRIÆ, dipl. oec.;MARO KRISTIÆ, mag. oec.;ANTE PRANIÆ, mag. ing.;ANTE METER, mag. ing.;NADA JELIÈIÆ, prof.;ZDENKO OMRÈEN;IVAN BARIŠIÆ;dr. sc. KATJA ŽANIÆ;dr. art. KRISTINA KOJAN GOLUŽA;NERA CVITANIÆ;ANA LIPANOVIÆ, bacc. oec.;MARIO KLOBUÈIÆ, prof.;PAMETNO, ZA GRAD;MARIJANA PULJAK;KRISTINA VIDAN;dr. sc. ŽELJKO DOMAZET;dr. sc. ALEN HARAPIN;dr. sc. LUCIJA PULJAK;MARIO GRBIÆ;IVANA GABRIÆ;MLADEN BANOVIÆ;MARIJANA PEZELJ;dr. sc. RANKO GOIÆ;NATALIA BAZINA;dr. sc. BRANIMIR URLIÆ;VESNA ÈUBRIÆ;JAKOV PRKIÆ;BLOKIRANI - DEBLOKIRAJMO HRVATSKU;TOMISLAV PRSKALO;STIPE NOSIÆ;PAVAO PINJUŠIÆ;IRIS BORÈIÆ;MARIJANA RADIÆ;ANKICA TOKIÆ;KATARINA GVOZDANOVIÆ;TOMISLAV GALE;DARKO BATINIÆ;LEO DUNDIÆ;JASMINKA KORDA;MARIO DOTUR;JOZO BALIÆ;IVICA ŠUŠNJA;HRVATSKA BRANITELJSKA PUÈKA STRANKA - HBPS;JURICA VRVILO;DANIJELA FARAGO;LJILJANA KRŽELJ, dr. med.;TAMARA BUKIÆ, dr. vet. med.;ANITA HRNKAŠ;EDUARD KRŽELJ, prof.;MOMIR STOJANAC;ŽELJKO GILJANOVIÆ;ŽELJKO BARIÈEVIÆ;IVICA KRIŽANOVIÆ;KRUNOSLAV DRABUF;SANJA BURICA;IVICA GAGIÆ;IVANA MIMICA;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS;DAMIR KRSTIÈEVIÆ;ANDRO KRSTULOVIÆ OPARA;BRANKO BAÈIÆ;PETAR ŠKORIÆ;LOVRO KUŠÈEVIÆ;prof. dr. sc. GORAN DODIG;MATO FRANKOVIÆ;BLAŽENKO BOBAN;mr. sc. MARIJA VUÈKOVIÆ;ANTE BABIÆ;ANTE BAÈIÆ;SANJA PUTICA;mr. sc. DRAGICA ROŠÈIÆ;prof. dr. sc. MILAN KUJUNDŽIÆ;HRVATSKA STRANKA PRAVA - 1861 - HSP - 1861;DAMIR BANIÆ;GRGO CAGLEVIÆ;IVANA MILAS;ZORA LEŠIÆ;MANUEL GOSPODNETIÆ;NEVENKA DRPIÆ;SNJEŽANA PERIŠIÆ;MIROSLAV KRSTULOVIÆ;STJEPAN DUNDIÆ;ZRINKA MRŠIÆ;DAVOR PAVIÈIÆ;DARIJA BULJAN;MARINKO DRLJE;NIKOLINA RADMILO;NEZAVISNA LISTA STIPE PETRINA - NLSP, SLOBODNA HRVATSKA - SH, POKRET ZAJEDNO, ODRŽIVI RAZVOJ HRVATSKE - ORaH, STRANKA UMIROVLJENIKA - SU;GORAN JUGOVIÆ;JURE STANIÆ;LIVIJA PLANÈIÆ;DAVORKA KRIŽEVIÆ;ROKO NAKIR;NATALIA VIŠIÆ;MILICA CVRLJE;KATIJA ŠARIÆ;MARINA VLAIÆ;ROBERT ÈARIJA;KATARINA NAKIÆ-ALFIREVIÆ;SARA ALUJEVIÆ;HRVOJE JELAVIÆ-ŠAKO;ZORAN BLAGOJEVIÆ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;BORIS LALOVAC;BRANKO GRÈIÆ;ARSEN BAUK;DARKO PARIÆ;DAVOR PENIÆ;SRÐAN GJURKOVIÆ;NIKŠA PERONJA;STIPO GABRIÆ;OLGA MURATTI;TONÆI BILIÆ;IVANA MARKOVIÆ;TONKA IVÈEVIÆ;KLEMENT BAŠIÆ;LJUBICA BRAILO;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;RANKO ADORIÆ, dipl. ing.;ZORAN IVÈEVIÆ, dipl. ing.;DANICA VOJNOVIÆ;GORAN PERIÆ, dr. med.;NIKOLAY PECHALOV;JUSTINA KORDIŠ;doc. dr. sc. PAVLE VUKÈEVIÆ;TADIŠA MILOŠEVIÆ, dipl. iur.;HABIBA KUÈANIN;IVAN GRBEC, prof.;ANA LUNIÆ;IVO TUDOR;DORIS JANKOVIÆ BALENTIÆ;JANJA RAKIÈEVIÆ;ŽIVI ZID, PROMIJENIMO HRVATSKU, AKCIJA MLADIH, ABECEDA DEMOKRACIJE;HRVOJE KUKULJICA, dipl. ing.;TONÈI DUJMOVIÆ;MARIJA DIVIÆ;JADRANKA MATIJEVIÆ;IVO GRGA;BRANKA KURELIÆ, dipl. oec.;VESNA RIBIÆ;BAJO MARTIÆ, dipl. ing.;ŽELJKO HENEZI;TONI HAN;IVAN KOVAÈIÆ;IVANA SPICIJALIÆ;ANTONIJA CVITKOVIÆ;TOMISLAV MAMIÆ
010;X. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;CRES;001;PU 09-09, CRES;GRADSKA VIJEÆNICA;CRESKOG STATUTA 15, CRES;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;CRIKVENICA;001;PU 10-10, CRIKVENICA;CRIKVENICA, ZGRADA GRADSKE VIJEÆNICE;PRERADOVIÆEVA 1, CRIKVENICA;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;001;DOM 33, ÈAKOVEC;DOM ZA STARIJE I NEMOÆNE OSOBE ÈAKOVEC;MATICE HRVATSKE 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;002;PU 01-03, ÈAKOVEC;U ZGRADI GRADSKE UPRAVE ÈAKOVEC;ULICA KRALJA TOMISLAVA 15, ÈAKOVEC;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;7;BJELOVARSKO-BILOGORSKA ŽUPANIJA;grad;ÈAZMA;001;PU 02-06, ÈAZMA;DOM UMIROVLJENIKA;KRALJA TOMISLAVA 10, ÈAZMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;7;BJELOVARSKO-BILOGORSKA ŽUPANIJA;grad;DARUVAR;001;PU 03-01, DARUVAR;HRVATSKI DOM;TRG PRESVETOG TROJSTVA 4, DARUVAR;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;DELNICE;001;PU 03-08, DELNICE;DELNICE, ZGRADA ŠUMARIJE;PETRA KREŠIMIRA IV KBR. 54, DELNICE;12;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;grad;DONJA STUBICA;001;DOM 31, DONJA STUBICA;CENTAR ZA REHABILITACIJU VARAŽDIN, PODRUŽNICA PUSTODOL - DONJA STUBICA;PUSTODOL 29G;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;DONJI MIHOLJAC;001;PU 03-15, DONJI MIHOLJAC;GRADSKA UPRAVA, DVORAC MAILATH - KAPELICA;VUKOVARSKA 1, DONJI MIHOLJAC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;grad;DRNIŠ;001;PU 05-01, DRNIŠ;U PROSTORIJAMA SREDNJE ŠKOLE U DRNIŠU;POLJANA 1, DRNIŠ;39;36;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;18;0;1;0;2;3;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;001;DOM 77, DUBROVNIK;DOM ZA STARIJE OSOBE DUBROVNIK;BRANITELJA DUBROVNIKA 33;199;143;143;139;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;11;1;1;0;0;0;22;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;38;2;0;0;0;0;0;0;1;11;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;002;LS 08, DUBROVNIK;ZATVOR;DUBROVNIK, B. J. JELAÈIÆA 12;16;14;14;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;003;BROD 02, CITY OF DUBROVNIK;DUBROVNIK;DUBROVNIK;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;004;BROD 03, IMPERIAL;DUBROVNIK;DUBROVNIK;10;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;005;BROD 04, LIBERTAS;DUBROVNIK;DUBROVNIK;11;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;006;BROD 05, MIHO PRACAT;DUBROVNIK;DUBROVNIK;13;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;007;BROD 06, ZAGREB;DUBROVNIK;DUBROVNIK;13;13;13;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;grad;DUBROVNIK;009;BROD 01, AP JADRAN;DUBROVNIK;DUBROVNIK;11;11;11;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
