Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;JASENKO KARDUM;DOBRILA KUDUZ;ERIKA ÈILOG;ROBERT ŠIMIÆ;ANTONIO GRGIÆ;ŽELJKO SALAJ;ÐURÐICA JAROMERSKI;LIDIJA TOMASY;IVANA HALILOVIÆ;IVAN SVALINA;RADOJKA DOMAZET;TOMISLAV SEVER;DANIJEL PETRANOVIÆ;RENATA NEMEC;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"", DEMOKRATSKA PRIGORSKO - ZAGREBAÈKA STRANKA - DPS, DEMOKRATSKA STRANKA ŽENA - DSŽ, HRVATSKA EUROPSKA STRANKA - HES, HRVATSKA RADNIÈKA STRANKA - HRS, HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI, ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI, MEÐIMURSKA STRANKA - MS, NEZAVISNI SELJACI HRVATSKE - NSH, NOVI VAL - STRANKA RAZVOJA - NOVI VAL, STRANKA UMIROVLJENIKA - SU, UMIROVLJENIÈKA DEMOKRATSKA UNIJA - UDU, ZELENI SAVEZ - ZELENI, ZELENA STRANKA - ZS";ZVONIMIR ŠIMIÆ;mr. sc. ŽELJKO TOMLJANOVIÆ;BISERKA BUCKOVIÆ, prof.;IVAN KOVAÈEVIÆ;LIDIJA BALTIN, mr. pol.;ZLATKO SENTA;MARIJAN ŠARIÆ;JURAJ FOFONJKA;dr. sc. BORIS RISEK;MARIJANA TERIHAJ;DAMIR ERHATIÆ;BRANKICA BILIÆ, struè. spec.;VESNA BAUKOVIÆ;BOŽICA SOKOLIÆ, dipl. phys.;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ - HSP AS, BLOK UMIROVLJENICI ZAJEDNO - BUZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, ZAGORSKA DEMOKRATSKA STRANKA - ZDS;MILIJAN BRKIÆ;IVAN ANUŠIÆ;IVAN TEPEŠ;JOSIP ÐAKIÆ;IVAN RADIÆ;TOMISLAV TOLUŠIÆ;ANA-MARIJA PETIN;STJEPAN PINTARIÆ;LEON ŽULJ;DAMIR KRAMARIÆ;ANTUN GALIÆ;STIPAN ŠAŠLIN;IGOR FAZEKAŠ;GORAN IVANOVIÆ;HRVATSKA KONZERVATIVNA STRANKA - HKS, HRVATSKA STRANKA PRAVA - HSP, OBITELJSKA STRANKA - OS;DANIEL SRB;IVAN ZADRAVEC;ŽELJKO TERI;GORAN ILIÆ;DANICA VAVIDEC;VLADIMIR KRAJNOVIÆ;ANA VIROVKIÆ;MIRELA BRKANIÆ;TOMISLAV MATEK;ŽELJKO ŠAFRANKO;LEA BUDIÆ;ELEONORA LOZIÆ;ANA-MARIJA VUKIÆ;DAMIR KUPANOVAC;MOST NEZAVISNIH LISTA - MOST;MIROSLAV ŠIMIÆ, dipl. iur.;doc. dr. sc. KRUNOSLAV KARALIÆ;MIRELA TIÈINOVIÆ, oec.;BERNARDA JUG, mag. prim. educ.;MARIJA ÈAÈIÆ, mag. bibl. et mag. educ. philol. croat.;PETAR KOPUNOVIÆ-LEGETIN, mag. theol.;NATALIJA BOŠNJAKOVIÆ, dipl. uèitelj;JURICA JUKIÆ, dipl. oec.;mr. sc. DARKO LEŠKOVIÆ, dipl. ing.;INES MATAS VIDOVIÆ, dipl. ing.;IVICA IVANKOVIÆ, dipl. ing.;ŽELJKA LOMIANSKY, mag. oec.;ANA ŠOLTIÆ, univ. bacc. oec.;ALEKSANDAR MIHAJLOVIÆ, prof.;NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIÆA, NARODNA STRANKA - REFORMISTI - REFORMISTI, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI, ZELENI FORUM, DUBROVAÈKI DEMOKRATSKI SABOR - DDS;IVICA PANÈIÆ;VESNA GANTNER;TOMISLAV LACOVIÆ;ÐURÐICA PAVLOVIÆ;KRUNOSLAV VUKŠIÆ;IVAN-GORAN OBRUBIÆ;NATAŠA SURLA-LUSCH;TEA MIROŠEVIÆ ZUBONJA;MIJO RONÈEVIÆ;VEDRAN GORETA;PETRA KALAPOŠ;KREŠO BRAVIÆ;NIKOLINA IŠTUK-PAVIÈIÆ;DAMIR JURIÆ;ODRŽIVI RAZVOJ HRVATSKE - ORaH;KAZIMIR CVRTILA;REBECCA ARAMBAŠIÆ;MIHAEL NOVOSELEC;IVONA KRAJINA;ŽELJKO KAJTAR;VEDRANA KOPIÆ;SEAD FESTIÆ;ELVIRA ŠIMUNEC;IGOR FILKO;KRISTINA VAJDA;GORAN ZBORIL;SILVIJA VUKAŠINOVIÆ;KRUNOSLAV WEINPERT;IVA ŠTIMAC BOŠNJAK;U IME OBITELJI - PROJEKT DOMOVINA;KRISTIJAN ŠIMIÈIÆ, mag. oec.;LIDIJA BLAGOJEVIÆ;ILIJA ILIÈIÆ, bacc. ing.;SNJEŽANA BARIÆ;KLEMENTINA ŠULJUG;KRISTINA BAKULA;IVAN ŽUPAN;JOSIP KAPTALAN;IVANA KREŠO;MARIJA MILOLOŽA PANDUR, prof.;HRVOJE JUZBAŠIÆ;KALAHARI-JELENA PURGAR, univ. bacc. ing. agr.;ANTUN KRSTIN;DARIO BEZIK;AKCIJA MLADIH - AM;DAVOR JOŽIÆ;MISLAV MIHALJEVIÆ;ANA LAITKAM;FILIP HANŽEK, mag. ing.;SOLIDEA KURELIÆ;SEBASTIJAN KRIŽANIÆ;HELENA MARKOVIÆ;MATEO GRIGIÆ;LJERKA BEGIÆ;JAN KUKIÆ;EGON RUKOVANJSKI;NEA NEÐELA;MIRJANA HANŽEK;IVICA HANŽEK;BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE;ZLATA VELAT;ZDENKO MINARIK;PETAR LEŠINA;ŽELJKO LUKAÈEVIÆ;JOZO FLEGAR;LUKA BUDIÆ;MATO BARUŠIÆ;ŽELJKA BIBER;JOSIP KRIŽANOVIÆ;JOSIP MOLNAR;MAJA LUKIÆ;NEVENKA LUKAÈEVIÆ;MARIJANA BOŠNJAK;DORA BOŠNJAK;DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO;ANTO ÐAPIÆ, dipl. iur.;ANTE PRKAÈIN;DAMIR PETKOV, dipl. pol.;VEDRAN NOVOKMET, dipl. iur.;MARIJA BILIÆ, dipl. iur.;FRANJO GAVRAN;BORISLAV BARIŠIÆ;dr. sc. IVANÈICA JURÈEVIÆ AGIÆ;DARIO SOLDIÆ;LUCIJA TADIÆ, dipl. iur.;SLAVKO RAIÆ;JELENA WERTAG, dipl. iur.;DRAGANA JUKIÆ, univ. bacc. oec.;TEA GABRIÆ;HRVATSKI DEMOKRATSKI SAVEZ SLAVONIJE I BARANJE - HDSSB;BRANIMIR GLAVAŠ, dipl. iur.;dr. sc. VLADIMIR ŠIŠLJAGIÆ;mr. sc. JOSIP SALAPIÆ;IVAN DRMIÆ;KREŠIMIR BUBALO, mag. oec.;mr. sc. DANIJELA LOVOKOVIÆ, dipl. ing. arh.;IGOR ÈEŠEK;DINKO BURIÆ, dr. med.;JADRANKA SABLJAK, prof.;HRVOJE ŠIMIÆ, dr. med.;KARLO ŠATVAR, dipl. iur.;MATO BARUKÈIÆ;dr. sc. STJEPAN RIBIÆ;dr. sc. ŽELJKO KRALJIÈAK, dipl. ing.;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, HRVATSKI LABURISTI - STRANKA RADA, AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A - HSS, ZAGORSKA STRANKA - ZS;DOMAGOJ HAJDUKOVIÆ;IVAN VRDOLJAK;JAROSLAV PECNIK;TOMISLAV ŽAGAR;DAMIR TOMIÆ;MARIJANA ŽIVKO;SONJA KOVAÈ;ANA RIMAC;IVANA DESKAR;IVAN BEGOVIÆ;ŽELJKA ZAGVOZDA;MIRJANA NEDOVIÆ;STJEPAN ÈURAJ;MIRTA VLAHOVIÆ;ŽIVI ZID;HRVOJE RUNTIÆ;MIHAELA VARGA;ANÐELKO DUJMOVIÆ;LIDIJA LENART, doc. dr. sc.;MELITA MANJKAS BACINGER;IVAN PAVOKOVIÆ;ŽIVANA MICHELS;DAMIR KOVAÈ;IVANA BELOŠEVIÆ;PETAR RADENIÆ;MARIJANA KUKEC;ANDREJ JURIÆ;ROBERT OREŠKOVIÆ;GORANA KRPATA
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;ORAHOVICA;010;STARA JOŠAVA;VATROGASNI DOM;STARA JOŠAVA 45;219;151;151;148;3;4;0;0;3;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;5;0;1;4;0;27;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;1;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;1;1;0;0;0;1;0;0;0;0;1;0;0;31;1;4;6;1;0;0;1;0;0;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;ORAHOVICA;011;DUZLUK;DRUŠTVENI DOM;MANASTIRSKA 9;126;82;82;76;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;2;0;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34;6;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;001;OSIJEK;DVD RETFALA;ULICA ŠÁNDORA PETÖFIA 1;1068;705;703;697;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;36;42;1;4;12;3;8;1;1;10;0;2;0;11;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;111;35;4;1;3;2;1;2;5;2;2;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;1;0;0;1;0;0;4;0;0;0;0;1;18;12;0;0;0;3;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;10;3;1;0;6;0;0;0;0;0;0;0;0;0;0;85;28;18;1;3;12;6;0;1;0;0;0;0;2;8;223;27;50;23;1;2;3;3;6;0;0;0;0;27;4;35;6;4;0;5;0;0;0;0;1;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;002;OSIJEK;DVD RETFALA;ULICA ŠÁNDORA PETÖFIA 1;689;446;446;441;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;125;22;24;1;5;11;2;3;0;2;5;0;2;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;15;5;1;3;1;0;0;1;0;0;1;0;1;8;6;1;1;0;1;0;0;0;0;0;0;0;0;1;0;7;0;0;2;0;1;0;1;0;0;0;0;0;0;0;12;7;0;1;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;2;0;0;0;0;30;9;3;0;0;9;1;0;0;0;0;0;0;0;6;162;14;32;19;0;0;0;5;0;2;0;0;0;27;2;27;3;3;0;1;0;0;0;2;0;0;0;0;1;1
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;003;OSIJEK;MAÐARSKO KULTURNO DRUŠTVO NEPKÖR;ULICA ŠÁNDORA PETÖFIA 76;682;467;467;466;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;1;0;1;0;0;0;0;0;1;0;0;0;0;0;112;32;10;1;0;5;1;7;0;6;8;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;11;2;3;0;1;4;1;2;1;3;0;3;0;0;8;2;0;0;0;0;0;0;0;0;0;4;0;0;0;13;1;0;1;0;0;0;0;0;1;1;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;1;0;0;4;0;0;0;0;0;0;0;0;0;0;46;16;2;0;0;7;2;0;1;0;0;1;0;6;6;175;22;44;18;2;7;0;1;2;0;2;0;0;11;4;28;8;3;0;1;0;2;0;1;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;004;OSIJEK;"DJEÈJI VRTIÆ ""SUNÈICA""";KOLODVORSKA 23;1035;739;738;724;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;3;236;54;30;4;3;22;8;16;3;4;16;2;2;1;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;101;21;7;1;0;4;0;3;3;1;4;2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;2;0;0;0;0;3;0;0;0;0;0;17;11;0;1;0;2;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24;10;1;0;11;0;0;0;0;0;1;0;0;0;0;62;15;4;2;0;15;2;0;3;0;0;1;0;6;10;223;32;63;24;0;1;1;0;5;1;0;0;1;28;3;27;6;2;0;1;0;0;2;0;0;0;1;0;1;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;005;OSIJEK;"OSNOVNA ŠKOLA ""RETFALA""";KAPELSKA ULICA 51A;1054;729;726;716;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;208;37;34;7;1;31;5;9;2;3;5;1;1;0;16;9;5;2;0;0;0;0;0;0;0;0;0;0;0;0;105;18;8;4;2;6;2;2;4;0;1;1;0;1;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;15;1;0;0;1;0;0;1;0;1;0;0;1;0;0;22;11;3;0;1;3;0;0;1;0;1;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;4;0;0;0;0;0;0;0;0;0;0;66;14;11;7;1;0;11;0;2;0;0;0;1;1;6;246;32;58;24;2;6;1;3;6;0;2;1;1;35;5;28;4;5;0;2;0;3;0;1;0;0;0;0;1;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;006;OSIJEK;"OSNOVNA ŠKOLA ""RETFALA""";KAPELSKA ULICA 51A;833;609;608;597;11;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;190;30;27;2;2;22;3;8;1;4;16;3;4;0;9;7;2;4;0;0;0;0;0;0;0;0;0;0;0;0;90;19;6;1;0;6;1;0;3;1;0;2;1;3;6;4;1;0;1;0;1;0;0;0;0;0;0;0;1;0;12;0;0;1;0;0;0;0;0;2;0;0;0;0;0;13;3;1;2;0;1;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;56;14;6;1;1;8;9;0;0;2;0;1;0;5;5;189;34;33;25;1;0;4;3;2;0;2;3;0;21;0;19;3;2;0;1;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;007;OSIJEK;OSNOVNA ŠKOLA IVANA FILIPOVIÆA;KALNIÈKA 48;1007;639;639;628;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;157;33;22;3;3;14;3;11;2;2;4;4;0;1;10;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;118;35;2;4;0;2;3;2;3;0;1;0;0;1;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;2;1;1;0;0;0;0;0;0;0;0;1;0;0;13;2;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;49;9;9;4;2;10;3;0;3;0;0;1;0;1;4;233;46;51;36;0;1;2;0;5;2;0;0;1;16;3;23;6;2;1;0;0;0;1;1;0;0;0;0;0;1
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;008;OSIJEK;OSNOVNA ŠKOLA IVANA FILIPOVIÆA;KALNIÈKA 48;886;592;591;580;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;176;33;31;6;4;20;6;6;1;1;15;2;0;0;6;10;3;4;0;1;0;0;0;0;0;0;1;0;0;0;86;25;6;1;0;3;2;1;1;1;3;2;0;4;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;1;0;0;0;0;0;0;0;19;8;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;1;4;2;0;0;0;0;1;0;2;0;0;68;17;9;3;0;13;5;0;1;0;0;0;0;3;10;167;22;30;17;0;2;0;3;3;0;0;0;0;19;3;24;2;6;0;2;0;1;0;1;0;0;0;0;0;1
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;009;OSIJEK;OSNOVNA ŠKOLA IVANA FILIPOVIÆA;KALNIÈKA 48;854;565;565;562;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;151;35;11;4;2;16;2;9;4;5;6;2;2;0;7;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;78;17;2;1;1;2;0;0;3;2;1;4;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;2;2;0;0;0;0;1;0;0;1;0;0;7;2;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;58;19;12;1;0;6;2;0;2;0;0;0;0;1;7;198;28;63;12;0;3;0;1;0;0;1;1;0;20;4;39;15;3;2;4;0;0;0;1;0;0;0;0;1;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;010;OSIJEK;GRADSKA ÈETVRT RETFALA;ULICA LJUDEVITA POSAVSKOG 14A;753;499;497;487;10;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;32;21;8;4;6;2;13;0;3;9;0;1;0;8;7;3;1;0;0;0;0;0;0;0;0;0;0;1;0;48;16;2;2;2;0;2;2;0;0;1;0;0;1;0;6;1;1;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;2;1;0;0;1;0;0;0;0;0;0;0;7;2;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;0;0;10;2;0;0;1;2;1;1;0;1;0;62;18;11;1;0;7;1;0;0;1;0;1;0;1;14;143;17;24;19;2;0;1;0;4;0;0;0;0;29;3;24;5;0;1;2;0;0;0;0;0;0;0;0;3;2
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;011;OSIJEK;GRADSKA ÈETVRT RETFALA;ŠOKAÈKA ULICA 1;681;472;472;462;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;142;36;21;0;0;20;3;9;2;3;3;1;0;0;10;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;67;20;2;1;3;2;3;0;4;0;5;0;0;1;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;0;0;63;13;9;2;0;12;4;0;3;0;0;0;0;9;3;140;18;30;16;1;0;0;2;4;0;0;1;1;10;2;19;5;4;4;2;0;0;0;0;0;0;0;0;1;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;012;OSIJEK;GRADSKA ÈETVRT RETFALA;JOSIPA JURJA STROSSMAYERA 200;719;464;463;460;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;19;16;0;1;14;5;6;0;3;3;3;2;0;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;77;17;5;1;1;2;3;1;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;2;1;0;1;0;0;0;0;1;2;0;0;0;0;56;14;5;1;0;8;2;0;1;0;0;0;0;2;19;177;19;48;20;0;0;0;3;3;0;1;1;0;18;7;21;4;5;0;1;0;0;0;2;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;013;OSIJEK;GRADSKA ÈETVRT RETFALA;JOSIPA JURJA STROSSMAYERA 200;643;380;380;375;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;96;19;9;2;0;15;2;8;1;1;5;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;11;5;2;1;3;5;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;2;0;0;1;0;0;1;1;1;0;1;0;14;4;0;0;0;0;2;1;1;1;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;17;0;0;0;13;3;0;0;1;0;0;0;0;0;0;30;8;8;0;0;6;1;1;0;0;0;0;0;1;3;115;21;24;7;2;0;0;3;1;0;0;2;0;9;1;28;4;2;0;2;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;014;OSIJEK;OSNOVNA ŠKOLA VLADIMIRA BECIÆA;VIJENAC AUGUSTA CESARCA 36;1064;724;724;715;9;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;162;33;29;0;0;22;3;10;4;0;6;4;3;0;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;123;29;11;2;3;3;6;4;1;1;4;2;3;4;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;0;0;1;0;0;0;0;1;0;0;0;0;0;0;10;7;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;1;0;0;0;74;21;6;6;1;9;3;0;5;0;0;2;1;2;8;282;40;56;34;3;5;2;3;4;0;0;2;1;24;4;24;5;3;0;1;0;0;1;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;OSIJEK;015;OSIJEK;OSNOVNA ŠKOLA VLADIMIRA BECIÆA;VIJENAC AUGUSTA CESARCA 36;705;512;510;494;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;102;17;11;2;2;22;2;7;0;1;1;0;1;0;5;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;52;15;4;3;4;2;0;1;1;0;2;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;15;0;6;1;0;1;0;1;0;0;0;0;1;0;1;16;6;2;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;2;0;0;2;0;0;0;0;0;0;1;0;0;36;16;1;1;1;5;2;0;0;1;0;0;0;1;2;220;37;31;46;1;5;1;1;3;1;2;1;0;17;4;33;3;7;0;2;0;2;0;1;0;0;1;0;0;0
