Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;BORIS TOPOLOVEC;SLAVKO PETRINIÆ;FRANC TURNAR;IVAN PAVUSA;DRAGUTIN JAMBREÈINA;NIKOLA HUMLJAK;ZVONKO STOJKOVIÆ;JOSIP ŠTOREK;DAMIR POLJAK;PETAR MILAVIÆ;HRVOJE PERNAR;TOMISLAV JURAVIÆ;IVAN ŠKUNCA;MARTIN STRMEÈKI;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"", DEMOKRATSKA PRIGORSKO - ZAGREBAÈKA STRANKA - DPS, DEMOKRATSKA STRANKA ŽENA - DSŽ, HRVATSKA EUROPSKA STRANKA - HES, HRVATSKA RADNIÈKA STRANKA - HRS, HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI, ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI, MEÐIMURSKA STRANKA - MS, NEZAVISNI SELJACI HRVATSKE - NSH, NOVI VAL - STRANKA RAZVOJA - NOVI VAL, STRANKA UMIROVLJENIKA - SU, UMIROVLJENIÈKA DEMOKRATSKA UNIJA - UDU, ZELENI SAVEZ - ZELENI, ZELENA STRANKA - ZS";dr. sc. MARIJAN CINGULA, dipl. oec.;mr. sc. DIJANA POSAVEC, dipl. ing.;DARIO BALOG, mag. art.;MARIJA JELINÈIÆ;DAVOR DRETAR;LADISLAV PREŽIGALO, dipl. oec.;LJERKICA PEREŠIN;STJEPAN MUHEK, dipl. ing.;GORANKA HORJAN, prof.;DAVOR LENARTIÆ;JOSIPA LONÈAR, mag. mus.;DAMIR GRAŠIÆ, dipl. uè.;NIKOLINA KMEZIÆ;NINO LUÈIÆ, dipl. iur.;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ - HSP AS, BLOK UMIROVLJENICI ZAJEDNO - BUZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, ZAGORSKA DEMOKRATSKA STRANKA - ZDS;ŽARKO TUŠEK;DARKO HORVAT;ANÐELKO STRIÈAK;LADISLAV ILÈIÆ;JOSIP KRIŽANIÆ;VLASTA HUBICKI;STANKO BELINA;MIRKO KRZNAR;LJUBOMIR KOLAREK;NENAD HORVATIÆ;MARTINA RUBIL SKITANIÆ;DRAŽEN SRPAK;DRAGICA RATKOVIÆ;HRVOJE ŠLEZAK;HRVATSKA KONZERVATIVNA STRANKA - HKS, HRVATSKA STRANKA PRAVA - HSP, OBITELJSKA STRANKA - OS;VESELJKO KRALJ;JOSIP MARÈUN;ILIJA ANDABAK;DARKO FIKET;DRAGAN RUKAVINA;MARTINA BOKULIÆ;TOMICA VUKSAN;MARIJAN LOZANÈIÆ;DARIO VUKOJA;VESNA PAVLINIÆ VUKSAN;DANIELA FELBAR;VALENTINA ŠIPEK;KATARINA POSLEK;NINA KAVUR;MOST NEZAVISNIH LISTA - MOST;prof. dr. sc. ROBERT PODOLNJAK;GORDANA VUKOVIÆ, struè. spec. ing. agr.;ZLATKO HORVAT, dr. vet. med.;STJEPAN BISTROVIÆ;MARIJAN LONÈARIÆ;NEVENKA SUHIÆ;KARMELITA PAVLIŠA, dipl. oec.;MATEJA OBADIÆ;SONJA FAŽON, struè. spec. ing. agr.;MIRJANA FLUKSEK;SPOMENKA LONÈARIÆ;KAREL BENKO;IVAN TELEBAR, mag. educ. philol. croat.;LEONARD FULIR, dr. vet. med.;NARODNA STRANKA - REFORMISTI - REFORMISTI, NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIÆA, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI, ZELENI FORUM, DUBROVAÈKI DEMOKRATSKI SABOR - DDS;RADIMIR ÈAÈIÆ;NATALIJA MARTINÈEVIÆ;SANDRA HERMAN;ŽARKO MIHOLIÆ;FRANJO-KREŠIMIR ŠENJUG;DARKO HRENIÆ;MAJA MAÈEK;TOMISLAV PALJAK;BOJAN TKALEC;ERVIN VIÈEVIÆ;KREŠIMIR HORVAT;NATALIJA ÐURAN TRŠINSKI;MARIJA SAMBOL;VLASTA CINDRIÆ;ODRŽIVI RAZVOJ HRVATSKE - ORaH;KRISTIJAN MAVREK;ZVONIMIRA MARTINÈEVIÆ;ZORAN ZORKO;INES NOVAK;NIKOLA IVANÈIÆ;IVANA OLETIÆ;TVRTKO TRLEK;EMILIJA SEIDL;ALEN ZADRAVEC;VESNA BRANIŠA;JURAJ HIKEC;NATAŠA MARIÈIÆ;DAVOR BREÈAK;KARLA KOVAÈ;U IME OBITELJI - PROJEKT DOMOVINA;MARIJAN KRAMAR;SUZANA MUNJAS;VINKO LAŠTRO;DUNJA ŠOBAK;MLADEN ZELIÆ;MATO BALIÆ;MIROSLAV KADIJA;MARIJA ROMIÆ;JURE SOLDIÆ;MISLAV JURIÈEV SUDAC;BRANKA JAKOVAC;DAJANA KRIŠTO;JANJA ŠUTALO;IVANA STANKOVIÆ;AKCIJA MLADIH - AM;TIHOMIR ÈORDAŠEV;MIA AGAPITO;SARA PUHAR;IVAN RELJAC;ANTONELA ANTUNOVIÆ;DOMAGOJ CAR;KATARINA BABIÆ;MARTINA PERKIÆ;MARKO JOVANOVIÆ;NIKA GRŽETA;STELA REPEŠA;SAŠA PRICA;VEDRANA KAUZLARIÆ;EDMOND BRAJKOVIÆ;BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE;DAMIR PAVIÈIÆ;IVAN VUÈIÆ;RUŽICA PAVIÈIÆ;KLAUDIO ROSNER;SAŠA HAJNIÆ;DAMIR KOÈET;ZDRAVKO JUREN;ALBRECHT-JOSIP BANÈIÆ;ANDREJA CVETKO;MIROSLAV PAVIÈIÆ;IVANKA MARUŠEVAC;ANTONIJA BUKIÆ;SNJEŽANA KAKŠA;NATHALIE EMIÆ;HRVATSKA KRŠÆANSKA DEMOKRATSKA UNIJA - HKDU, NACIONALNI DEMOKRATI - ND, HRVATSKA DEMOKRATSKA STRANKA;BOŽO RENDIÆ;ANICA BENGER, dipl. ing.;NATAŠA PETRIN, dipl. ing.;BARICA VINCEK, dipl. oec.;DRAGICA ÐURAS;ZVONIMIR KOLAK;MARIJA KOLARIÆ;VESNICA ŠVEC;VLADIMIR POVIJAÈ, ing.;NIKO FILIPOVIÆ;BRANKO PUHELEK;DANIJEL BIŠKUP;DRAŽEN PILIÆ;DAVOR DEŽMAR;MEÐIMURSKI DEMOKRATSKI SAVEZ - MDS;ŽELJKO PAVLIC;ZLATKO BACINGER;NEDELJKA NOVAK;JOSIP POŽGAJ;ŽELJKO CIGLARIÆ;ŽELJKA NOVAK;ANDREAS LISJAK;MILJENKO ZELENBABA;ŽELJKA LESIÈAK TOPLEK;IVAN PAVLIC;MATEA FUÈKO;KLARA MEGLIÆ;MIHAEL MAÐARIÆ;TINA MESARIÆ;NEOVISNA LISTA - ŽELJKO KNAPIÆ;ŽELJKO KNAPIÆ;DARKO SOPIÆ;MILAN PALFI;RUŽICA KNAPIÆ;VLADIMIR BOBEK;ANA MIHALIC;ANTUN MLINARIÆ;VERICA BUBEK;PETAR LEHKEC;SLAVA KNAPIÆ;BRANKO VINKOVIÆ;MARIJA ŠMITRAN;DRAGUTIN KARNJUŠ;MARIJA KNAPIÆ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, HRVATSKI LABURISTI - STRANKA RADA, AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A - HSS, ZAGORSKA STRANKA - ZS;SINIŠA HAJDAŠ DONÈIÆ;MILORAD BATINIÆ;DRAGICA ZGREBEC;MATIJA POSAVEC;MARIJA PUH;TOMISLAV KONÈEVSKI;MARIO HABEK;SNJEŽANA ŠPANJOL;BOŽICA MAKAR;DUBRAVKO BILIÆ;DUNJA ŠPOLJAR;VALENTIN KOÈILA;ŠTEFANIJA DAMJANOVIÆ;PREDRAG ŠTROMAR;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;ZVONIMIR BELOŠEVIÆ;STJEPAN KOMORÈEC;LJILJANA CVETKO;LOVORKA VALIDŽIÆ;MILICA MEDVEDOVIÆ;JOSIP MUŽAR;IVAN HRŠAK;MARIO HMELINA;MARIO DRENŠKI;DANIJEL DRENŠKI;BOŠTJAN CESAREC;VELJKO MRAZOVAC;ÐURÐA VRHOVEC;SNJEŽANA MATOK;ŽIVI ZID;VLADIMIRA PALFI;BRANIMIR BUNJAC;DRAŽEN HRAIN;ZDRAVKO RAFAJEC;DRAGUTIN GREGUROVIÆ;IVAN BUŽANIÆ, dipl. inf.;DARIO HORVAT;FEDRA PAVELIÆ;PETRA HORVATIÆ;SUZANA ÐANIÆ;MIODRAG HABULAN;IRENA SABOL-NJEGOVEC;JASNA HRLEC;ANICA LELJAK
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;009;VARAŽDIN;PROSTORIJE I. OSNOVNE ŠKOLE;KRALJA P.KREŠIMIRA IV 10;440;311;311;308;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;1;19;18;4;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25;16;2;0;0;0;0;0;0;0;0;0;0;0;0;27;14;6;0;0;0;0;2;0;0;0;0;1;0;0;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;29;5;5;8;2;2;21;1;0;8;1;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;1;0;0;0;0;0;0;0;0;0;0;1
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;010;VARAŽDIN;BIRALIŠTE 1, PROSTORIJE III. MJESNOG ODBORA;ZAGREBAÈKA 17;954;665;665;658;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;0;0;1;0;0;0;0;0;0;1;0;3;102;3;1;24;25;9;0;0;0;3;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;37;3;3;0;0;2;0;1;1;1;0;0;1;1;66;33;18;0;0;1;0;1;1;0;0;0;0;0;0;26;0;8;5;0;5;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;53;5;17;23;0;0;26;1;1;6;1;0;0;96;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;7;0;4;0;0;3;0;4;1;0;0;1;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;011;VARAŽDIN;BIRALIŠTE 2, PROSTORIJE III. MJESNOG ODBORA;ZAGREBAÈKA 17;1041;706;706;692;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;113;4;5;37;31;3;4;0;1;0;6;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;37;1;2;1;2;1;2;1;0;0;0;0;1;1;62;33;14;0;0;1;0;4;0;0;0;0;0;0;1;23;0;2;0;0;0;0;1;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;323;48;9;12;19;2;1;41;1;0;3;1;0;1;72;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;48;9;0;4;0;1;6;0;6;3;1;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;012;VARAŽDIN;BIRALIŠTE 1, PROSTORIJE DJEÈJEG VRTIÆA;ALEJA KRALJA ZVONIMIRA 3;1072;705;705;691;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;0;0;0;0;2;0;0;0;1;0;0;0;0;92;3;4;30;24;3;4;0;0;0;1;3;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;75;40;2;3;0;0;2;0;0;0;0;0;1;2;1;69;36;14;1;0;0;0;7;0;0;0;0;1;0;1;29;5;6;0;1;1;0;0;0;0;1;0;2;1;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;72;9;25;17;0;0;19;0;1;3;0;0;0;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;7;0;5;0;0;2;1;1;3;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;013;VARAŽDIN;BIRALIŠTE 2, PROSTORIJE DJEÈJEG VRTIÆA;ALEJA KRALJA ZVONIMIRA 3;1104;713;713;698;15;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;1;1;0;0;0;0;0;0;0;0;89;3;0;24;22;3;4;1;0;2;5;1;0;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;75;44;1;5;0;2;3;0;0;0;0;0;1;0;2;83;41;19;1;0;0;1;0;0;0;0;0;0;0;1;21;4;1;0;0;0;2;0;0;0;0;0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;346;65;5;15;13;0;2;24;1;2;2;1;0;1;127;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50;9;12;3;1;3;0;0;1;0;1;0;0;1;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;014;VARAŽDIN;BIRALIŠTE 1, PROSTORIJE DJEÈJEG VRTIÆA;JOSIPA KOZARCA 24;986;674;673;664;9;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;6;1;0;0;1;0;0;0;0;0;0;0;0;0;108;2;1;26;29;9;1;0;0;0;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;36;2;0;1;0;0;0;0;0;0;0;0;1;0;61;36;15;0;0;0;1;2;0;0;0;0;0;0;0;28;1;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;346;58;8;16;22;1;3;33;4;1;7;5;0;0;61;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;30;4;2;2;0;0;2;0;2;3;0;1;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;015;VARAŽDIN;BIRALIŠTE 2, PROSTORIJE DJEÈJEG VRTIÆA;JOSIPA KOZARCA 24;777;519;519;507;12;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;1;0;0;4;0;0;0;0;0;0;0;0;1;62;2;1;12;16;5;1;0;0;1;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50;26;3;1;0;1;1;2;1;0;0;0;0;3;1;57;31;9;2;0;0;0;3;0;0;0;0;0;0;0;19;0;4;0;0;0;1;0;2;0;0;0;1;0;1;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;53;6;18;17;1;1;10;1;1;1;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;7;1;1;0;0;0;1;1;0;0;0;2;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;016;VARAŽDIN;PROSTORIJE IV. MJESNOG ODBORA;TRAKOŠÆANSKA 24;453;309;309;299;10;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;39;0;0;9;10;2;6;0;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;13;0;1;0;0;6;0;0;1;0;0;0;0;2;29;14;10;0;0;0;0;0;0;0;0;0;0;0;1;17;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;38;4;7;5;0;0;8;0;0;2;2;0;0;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;2;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;017;VARAŽDIN;PROSTORIJE KUÆNOG SAVJETA;BRAÆE RADIÆ 20;801;532;532;531;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;1;0;0;0;0;0;0;0;0;0;0;1;102;5;2;44;12;7;0;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;42;1;3;0;0;0;0;0;1;1;0;0;0;3;50;33;6;2;0;1;0;0;2;0;0;0;0;0;0;12;3;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;56;8;18;16;0;1;30;1;0;3;0;1;1;55;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5;0;2;0;0;1;1;2;0;3;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;018;VARAŽDIN;PROSTORIJE ZDRAVSTVENE AMBULANTE;MALI PLAC 1A;681;463;463;456;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7;0;0;0;0;0;0;0;0;0;0;0;0;1;74;1;1;20;23;6;0;0;0;0;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;39;2;2;0;0;0;0;0;0;1;0;0;0;0;51;29;12;1;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;37;4;10;10;0;1;20;0;2;4;2;0;0;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6;0;2;1;0;0;0;2;2;0;0;0;0;1
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;019;VARAŽDIN;BIRALIŠTE 1, PROSTORIJE ŽUPANIJSKOG SUDA;BRAÆE RADIÆ 2;647;440;440;438;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2;0;14;17;7;1;0;0;0;1;1;0;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;45;22;3;7;0;0;0;1;0;1;0;0;0;0;1;44;28;11;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;46;8;9;10;0;0;8;1;2;6;4;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;3;0;1;0;0;1;0;2;2;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;020;VARAŽDIN;BIRALIŠTE 2, PROSTORIJE ŽUPANIJSKOG SUDA;BRAÆE RADIÆ 2;534;397;394;390;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;56;1;2;14;13;9;0;0;0;1;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;24;0;1;0;0;1;0;1;0;0;0;0;1;1;37;18;10;1;0;0;1;0;0;0;0;0;0;0;0;26;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;52;6;10;7;1;0;14;1;0;13;1;1;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;1;0;0;1;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;021;VARAŽDIN;"PROSTORIJE POSLOVNE ZGRADE ""ELEKTRA""";KRATKA 3;600;448;448;442;6;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;1;14;17;7;1;0;0;1;3;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;53;32;2;1;0;0;2;0;0;0;0;0;0;0;3;44;28;8;0;0;0;0;0;0;0;0;0;0;0;3;26;2;7;0;2;0;0;3;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;44;4;20;6;0;0;11;3;0;3;1;0;0;44;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;1;1;1;0;0;0;1
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;022;VARAŽDIN;BIRALIŠTE 1, PROSTORIJE KIRURGIJE, ÈEKAONICA KOD SPECIJALISTIÈKIH AMBULANTI (SJEVERNI ULAZ);IVANA MEŠTROVIÆA 1;1137;770;770;758;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;1;0;0;0;0;0;1;0;0;0;127;2;4;42;24;13;0;0;0;0;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;61;3;1;1;4;4;0;1;2;2;0;2;1;3;76;37;19;1;0;0;1;3;0;0;0;0;0;0;0;20;3;2;0;2;1;1;0;0;0;0;0;1;0;0;5;2;1;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351;51;14;11;14;1;0;21;0;0;0;0;0;1;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;5;0;3;0;0;2;0;4;2;0;1;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;023;VARAŽDIN;BIRALIŠTE 2, PROSTORIJE KIRURGIJE, DVORANA ZA SASTANKE U PODRUMU (SJEVERNI ULAZ);IVANA MEŠTROVIÆA 1;1042;717;717;708;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;0;0;0;0;0;0;0;0;0;0;0;0;1;100;1;2;26;24;9;1;0;1;2;10;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;46;1;0;3;2;5;0;1;0;0;0;0;2;1;74;47;11;0;0;0;0;2;0;1;0;0;0;0;4;21;3;2;0;2;1;0;0;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;42;9;20;14;1;1;37;3;2;2;1;0;0;108;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;7;2;0;3;0;1;0;1;0;0;0;0;1;3
