HDZ,SDP,BM 365,KH,MOST,HNS-LD,Pametno,DPMS
0.346926395477611,0.343839567596159,0.0222949966115142,0.0635555959602638,0.124263210962165,0.0341278368237491,0.0185222069786277,0
0.38088150217359,0.306694738756012,0.0465780426122746,0.0573819401973586,0.108829071554902,0.0348566711846476,0.0273368154845534,0
0.362566323410304,0.274797517314336,0.0322071439197342,0.0516198614853138,0.11829534372469,0.0382436073323526,0.0248673531793914,0
0.368431296385064,0.291980859187755,0.0178362452271938,0.0835170829269905,0.119427180614556,0.0382436073323526,0.0307837732855089,0
0.359582389791567,0.263582042678391,0.0269252384336931,0.0537806410023306,0.101935155952991,0.0450346286715483,0.0243528818658159,0
0.371312335741087,0.290128762458884,0.0289831236879948,0.0857807567067224,0.109343542868477,0.0450346286715483,0.0228094679250896,0
0.374707846410684,0.260186532008794,0.0229809583629482,0.0564558918329228,0.103375675631002,0.0426680606291013,0.0257676779781484,0
0.362257640622159,0.285189837848559,0.0422564835782409,0.104198829732723,0.0967904428172366,0.020065620919354,0.0261020843319724,0
0.398064844047009,0.242180036033653,0.0384493958577827,0.0701408287740293,0.086501016545728,0.0482243508157159,0.0181792261029108,0
0.378995107357146,0.261832840212235,0.0346423081373245,0.0994656936478289,0.0946296633002198,0.0206229648423941,0.0244557761285311,0
0.381781826972347,0.237138217160614,0.0258962958065422,0.091234152630622,0.0956586059273707,0.0478127737648556,0.02322104497595,0
0.362017554009157,0.252263673779732,0.038758078645928,0.0814591976726888,0.0956071587960132,0.0321728458321625,0.0246615646539612,0
0.364289802310782,0.250926048364436,0.0162242351113241,0.0846746433825352,0.113459313377081,0.0443143688325426,0.024009900990099,0
0.364315525876461,0.265948610720838,0.0354654622390453,0.0918515182069125,0.0884045604059571,0.0443143688325426,0.0273368154845534,0
0.3509392717235,0.257511281178201,0.017253177738475,0.088533178234351,0.117986660936544,0.0432854262053918,0.0261535314633299,0
0.369254450486785,0.275003305839766,0.0385522901204978,0.0855749681812922,0.102861204317427,0.0341278368237491,0.0282628638489892,0
0.383042281690606,0.238887419626771,0.0202371113572125,0.071066877138465,0.0833112944015604,0.0381149895039587,0.0257248053686837,0
0.378437763434106,0.280045124712805,0.0418449065273806,0.0808418320963982,0.0841344485032811,0.0274397097472685,0.0240441990776707,0
0.390965139919668,0.242180036033653,0.027954181060844,0.0716842427147556,0.0753884361724987,0.0329274037587398,0.0221235061736557,0
0.375736789037835,0.272122266483744,0.0548095836294815,0.0871183821220186,0.0712726656638953,0.0254847187556819,0.0193796591679201,0
0.390039091555232,0.251440519678011,0.0324815286203077,0.0795042066811022,0.0909254698424767,0.0270538562620869,0.0150923982214582,0
0.373781798046249,0.253292616406883,0.0525459098497496,0.0809447263591134,0.0764173787996496,0.0154782517066397,0.0188994859419164,0
0.391376716970528,0.259466272169788,0.0288802294252797,0.0725073968164763,0.0906167870543315,0.0225522322683019,0.0194654043868493,0
0.360199755367857,0.266771764822559,0.0465780426122746,0.101935155952991,0.0851633911304319,0.014989503958743,0.0207515826707879,0
0.38736384072464,0.247221854906693,0.0290860179507099,0.0785781583166664,0.092365989520488,0.014989503958743,0.0202371113572125,0
0.356392667647399,0.25627655002562,0.0484301393411461,0.117163506834824,0.0776521099522306,0.0146808211705979,0.0202371113572125,0
0.362360534884874,0.257511281178201,0.0292403593447825,0.0886617960627448,0.102861204317427,0.0156068695350336,0.011388204763715,0
0.337871700358684,0.265742822195408,0.0403014925866543,0.132700540504802,0.0859179490570092,0.0248673531793914,0.0221921023487991,0
0.355363725020248,0.237961371262335,0.0267966206052992,0.128584769996198,0.0886617960627448,0.0185908031537711,0.0085071654076927,0
0.35135084877436,0.258128646754492,0.0273368154845534,0.138051042165986,0.13084844377593,0.0300120663151457,0.0357741450271905,0
0.34569166432503,0.209150977702111,0.0298834484867518,0.137279335195623,0.0827453759566273,0.0202371113572125,0.0169787930379014,0
0.331492256070348,0.246090018016827,0.0400957040612242,0.144053207491033,0.0854463503528984,0.0202371113572125,0.0289831236879948,0
0.350630588935354,0.230964561397709,0.0238384105522405,0.143024264863882,0.0760939968311165,0.0255104423213607,0.0137547728061621,0
0.330257524917767,0.253189722144168,0.0293689771731764,0.137948147903271,0.0751569240813897,0.0251760359675366,0.0393754442222186,0
0.320894147010694,0.220366452338055,0.0352596737136151,0.141858129886444,0.0752855419097836,0.0242499876031008,0.0359799335526207,0
0.344765615960594,0.210797285905552,0.0468867254004198,0.132620511633801,0.079298418155672,0.0253818244929668,0.019159171462102,0
0.319144944544538,0.249691317211855,0.0282457148052034,0.143618765048458,0.0866039108084431,0.0253818244929668,0.019159171462102,0
0.306797633018728,0.251749202466156,0.0372146647052017,0.154617018463115,0.0980251739698177,0.0238384105522405,0.0345394138746095,0
0.309164201061175,0.200919436684904,0.0286401428122779,0.134964214284534,0.0810476206218285,0.013651878543447,0.0226379774872312,0
0.297022678060794,0.243106084398089,0.0413304352138051,0.150192565166366,0.0910283641051918,0.0184364617596985,0.0226379774872312,0
0.292495330501331,0.204212053091787,0.0270538562620869,0.163465925056613,0.0878900890923817,0.0238384105522405,0.0201342170944974,0
0.312677305173875,0.226231425312815,0.0298191395725549,0.155851749615696,0.0939094034612142,0.0238384105522405,0.0201342170944974,0
0.310227441775897,0.244649498338816,0.0298191395725549,0.14257838972545,0.0824881402998396,0.0228094679250896,0.0385865882080695,0
0.294347427230202,0.209048083439396,0.0325844228830228,0.157086480768277,0.0886617960627448,0.0228094679250896,0.0197226400436371,0
0.305151324815286,0.22046934660077,0.0320699515694474,0.158629894709003,0.0877357476983091,0.0150923982214582,0.0296004892642854,0
0.303324951652093,0.207590414717599,0.0441085803071125,0.140108927420288,0.0895878444271806,0.0258962958065422,0.0381149895039587,0
0.294450321492917,0.210977350865304,0.0394783384849336,0.155440172564836,0.0895621208615018,0.013651878543447,0.0299091720524305,0
0.31595522240037,0.177356650523149,0.041124646688375,0.138051042165986,0.0763144845369345,0.023452557067059,0.034024942561034,0
0.327376485561745,0.211105968693697,0.0444172630952577,0.1490607282765,0.0811505148845435,0.0137547728061621,0.031665724108781,0
0.322746243739566,0.193922626820278,0.0395297856162912,0.142887072513595,0.0949383460883651,0.0137547728061621,0.0345136903089307,0
0.325833071621019,0.208224929337675,0.0382436073323526,0.147225780591415,0.0727866812438458,0.0192081687300616,0.0355340584141887,0
0.33334435279922,0.183633200548769,0.0461664655614142,0.149369411064646,0.076142994099076,0.0215747367725086,0.0374719003619894,0
0.329125688027901,0.205138101456222,0.0453433114596935,0.143401543827171,0.0762115902742194,0.0296004892642854,0.0250388436172498,0
0.321923089637845,0.165420916048199,0.0359799335526207,0.153279393047819,0.0694205689350237,0.0237355162895254,0.0350538851881849,0
0.341009975371494,0.164494867683763,0.0258962958065422,0.167787484090646,0.0721987140283311,0.0237355162895254,0.0301149605778608,0
0.3161610109258,0.190012644837105,0.0464751483495595,0.161922511115886,0.086501016545728,0.0152981867468883,0.0228094679250896,0
0.3270678027736,0.158527000446288,0.0257934015438271,0.153073604522389,0.0768289558505099,0.0152981867468883,0.0309381146795814,0
0.306025926048364,0.183221623497909,0.0475040909767103,0.127041356055472,0.076931850113225,0.0152981867468883,0.0210945635465049,0
0.321099935536125,0.212237805583563,0.0328931056711681,0.134861320021819,0.0947325575629349,0.0293947007388551,0.0194654043868493,0
0.307826575645878,0.195568935023719,0.0427195077604588,0.121587960131572,0.079401312418387,0.0293947007388551,0.0194654043868493,0
0.319144944544538,0.19052711615068,0.0427195077604588,0.127864510157193,0.0752855419097836,0.0150923982214582,0.0305265376287211,0
0.30340212234913,0.158629894709003,0.0525459098497496,0.134141060182813,0.0693176746723086,0.0150923982214582,0.0183850146283409,0
0.321305724061555,0.194745780921999,0.0392725499595035,0.123388609729086,0.0804302550455379,0.0150923982214582,0.0183850146283409,0
0.311633663366337,0.20184548504934,0.0321728458321625,0.0992599051223987,0.0812019620159011,0.0150923982214582,0.0301149605778608,0
0.284058000958694,0.149369411064646,0.0418449065273806,0.0933949321476388,0.0743594935453479,0.0325844228830228,0.0301149605778608,0
0.307517892857733,0.1968036661763,0.036391510603481,0.134038165920098,0.0765717201937222,0.0325844228830228,0.0207515826707879,0
0.306797633018728,0.204829418668077,0.0352853972792939,0.109960908444768,0.0786296054480239,0.032455805054629,0.0207515826707879,0
0.250926048364436,0.224276434321228,0.020972070376606,0.0897936329526108,0.0616006049686771,0.032455805054629,0.0278255632324501,0
0.300623977255822,0.23240508107572,0.0240956462090282,0.0752855419097836,0.0471954081885651,0.0342307310864642,0.0278255632324501,0
0.275782362400323,0.270475958280302,0.010719392056067,0.0637099373543364,0.0527516983751797,0.0342307310864642,0.0157612109291062,0
0.274042959387758,0.201948379312055,0.0281256714987024,0.0687346071835898,0.0709125357443924,0.0260249136349361,0.0135489842807319,0
0.295479264120068,0.249176845898279,0.042359377840956,0.0675684722061521,0.056661680358353,0.0375576455809187,0.0135489842807319,0
0.298394601563662,0.32809674540075,0.0219091431263326,0.0433883204681069,0.056661680358353,0.0375576455809187,0.0296262128299641,0
0.271710689432883,0.240842410618357,0.043259702639713,0.0370088761797716,0.0584108828245095,0.011285310501,0.0296262128299641,0
0.309575778112035,0.265537033669978,0.0243528818658159,0.0321728458321625,0.0575362815914313,0.0282628638489892,0.023452557067059,0
0.301550025620258,0.231581926974,0.0463722540868444,0.0408159639002297,0.0681858377824427,0.0282628638489892,0.023452557067059,0
0.293009801814906,0.33334435279922,0.0356198036331179,0.0582050942990793,0.0502822360700176,0.0299091720524305,0.0183078439313046,0
0.317292847815666,0.286939040314716,0.0248673531793914,0.0517227557480289,0.0608803451296716,0.0212660539843634,0.0183078439313046,0
0.367402353757913,0.414322137555993,0.0368545347856989,0.0517227557480289,0.0525459098497496,0.0212660539843634,0.0183078439313046,0
0.317687275822741,0.285961544818923,0.0368545347856989,0.0517227557480289,0.0626166858129886,0.0218834195606539,0.0240956462090282,0
0.297640043637085,0.223556174482223,0.0488417163920065,0.0452404171969785,0.0626166858129886,0.0218834195606539,0.0240956462090282,0
0.313588654357923,0.278090133721219,0.0248673531793914,0.0502822360700177,0.0655105869518504,0.0198255343063521,0.0240956462090282,0
0.312919841650275,0.281176961602671,0.0429767434172466,0.0553240549430569,0.0585137770872246,0.0198255343063521,0.0108051372749962,0
0.307826575645878,0.236212168796178,0.0426680606291013,0.047491229193871,0.0585137770872246,0.00891874245855301,0.0108051372749962,0
0.320173887171689,0.364109737351031,0.0426680606291013,0.039658403444685,0.0663337410535712,0.00891874245855301,0.0221663787831203,0
0.320894147010694,0.28539562637399,0.042359377840956,0.0365972991289112,0.0667324563215921,0.0181792261029108,0.0221663787831203,0
0.337768806095969,0.353202945503231,0.0253818244929668,0.0409703052943023,0.0667324563215921,0.0282114167176317,0.0221663787831203,0
0.316675482239376,0.292701119026761,0.0489446106547215,0.0453433114596935,0.0679543256913338,0.0217805252979388,0.0138576670688771,0
0.299595034628672,0.229626935982413,0.0357226978958329,0.0372146647052017,0.0400990099009901,0.0167644299905783,0.0246958627415328,0
0.317601530603812,0.293318484603051,0.0225007851369444,0.0452404171969785,0.0743594935453479,0.0259991900692573,0.0150923982214582,0
0.273151209110894,0.233639812228301,0.0297033835270004,0.0532661696887552,0.042359377840956,0.0166358121621845,0.034024942561034,0
0.314308914196929,0.325009917519298,0.0197226400436371,0.0467838311377047,0.0677742607315823,0.0225522322683019,0.0171502834757599,0
