HDZ,SDP,BM 365,KH,MOST,IDS,HSS,HNS-LD,Pametno,Glas,NHR,START,DPMS,Green-Left,HDSSB,Centar,Fokus,Mozemo!,RF
0.3622576406221590,0.2851898378485595,0.04225648357824091,0.10419882973272288,0.09679044281723659,0.022809467925089644,0.03711177044248659,0.020065620919353988,0.02610208433197242,0,0,0,0,0,0,0,0,0,0
0.3980648440470090,0.24218003603365346,0.03844939585778273,0.07014082877402933,0.086501016545728,0.02422426403742206,0.029291806476140103,0.04822435081571591,0.018179226102910784,0,0,0,0,0,0,0,0,0,0
0.3789951073571460,0.26183284021223496,0.03464230813732455,0.09946569364782887,0.09462966330021982,0.027954181060843963,0.03721466470520174,0.020622964842394065,0.02445577612853106,0,0,0,0,0,0,0,0,0,0
0.3817818269723470,0.23713821716061426,0.025896295806542236,0.09123415263062196,0.09565860592737069,0.019722640043637052,0.025381824492966776,0.0478127737648556,0.023221044975949956,0,0,0,0,0,0,0,0,0,0
0.36201755400915700,0.2522636737797319,0.03875807864592801,0.08145919767268878,0.09560715879601317,0.03597993355262069,0.028468652374419368,0.03217284583216251,0.024661564653961188,0,0,0,0,0,0,0,0,0,0
0.364289802310782,0.25092604836443577,0.016224235111324148,0.08467464338253522,0.11345931337708065,0.01931106299277674,0.027568327575662355,0.04431436883254264,0.024009900990098976,0,0,0,0,0,0,0,0,0,0
0.3643155258764610,0.2659486107208384,0.03546546223904529,0.09185151820691251,0.08840456040595712,0.03896386717135819,0.031041008942296555,0.04431436883254264,0.02733681548455341,0,0,0,0,0,0,0,0,0,0
0.3509392717235000,0.2575112811782013,0.017253177738475012,0.08853317823435097,0.11798666093654442,0.02178052529793878,0.02936897717317638,0.043285426205391775,0.026153531463329938,0,0,0,0,0,0,0,0,0,0
0.36925445048678500,0.27500330583976595,0.03855229012049782,0.08557496818129223,0.10286120431742674,0.03165837451858711,0.025381824492966776,0.03412783682374915,0.02826286384898924,0,0,0,0,0,0,0,0,0,0
0.3830422816906060,0.2388874196267707,0.02023711135721251,0.07106687713846505,0.08331129440156038,0.022192102348799092,0.0345136903089307,0.038114989503958696,0.025724805368683712,0,0,0,0,0,0,0,0,0,0
0.3784377634341060,0.2800451247128052,0.0418449065273806,0.08084183209639823,0.08413444850328106,0.03161264373515815,0.03772913601877714,0.027439709747268504,0.02404419907767069,0,0,0,0,0,0,0,0,0,0
0.39096513991966800,0.24218003603365346,0.027954181060843963,0.0716842427147556,0.07538843617249874,0.016430023636754332,0.030355047190862627,0.03292740375873976,0.022123506173655716,0,0,0,0,0,0,0,0,0,0
0.37573678903783500,0.2721222664837436,0.05480958362948146,0.08711838212201856,0.07127266566389528,0.016430023636754332,0.03268731714573797,0.025484718755681923,0.019379659167920116,0,0,0,0,0,0,0,0,0,0
0.39003909155523200,0.2514405196780112,0.03248152862030773,0.0795042066811022,0.09092546984247674,0.02188341956065387,0.030140684143539542,0.02705385626208695,0.015092398221458192,0,0,0,0,0,0,0,0,0,0
0.3737817980462490,0.2532926164068828,0.05254590984974955,0.08094472635911337,0.0764173787996496,0.02486735317939137,0.03532826988875848,0.015478251706639745,0.018899485941916372,0,0,0,0,0,0,0,0,0,0
0.3913767169705280,0.25946627216978796,0.028880229425279735,0.07250739681647628,0.09061678705433146,0.01581265806046378,0.03387060116696139,0.02255223226830194,0.01946540438684935,0,0,0,0,0,0,0,0,0,0
0.36019975536785700,0.26677176482255904,0.046578042612274606,0.10193515595299091,0.08516339113043192,0.029626212829964083,0.03361336551017369,0.014989503958743045,0.020751582670787916,0,0,0,0,0,0,0,0,0,0
0.38736384072464000,0.24722185490669268,0.02908601795070992,0.07857815831666637,0.09236598952048797,0.01715028347575992,0.03605710424965697,0.014989503958743045,0.02023711135721251,0,0.018693697416486188,0,0,0,0,0,0,0,0
0.3563926676473990,0.2562765500256203,0.048430139341146095,0.11716350683482368,0.0776521099522306,0.0271824740904808,0.023323939238665048,0.01468082117059788,0.02023711135721251,0,0,0,0,0,0,0,0,0,0
0.3623605348848740,0.2575112811782013,0.02924035934478253,0.08866179606274482,0.10286120431742674,0.01931106299277674,0.0382436073323526,0.015606869535033596,0.011388204763715049,0,0,0,0,0,0,0,0,0,0
0.33787170035868400,0.26574282219540823,0.040301492586654275,0.13270054050480173,0.08591794905700917,0.029806277789715507,0.026822344170978007,0.02486735317939137,0.022192102348799092,0,0,0,0,0,0,0,0,0,0
0.3553637250202480,0.23796137126233494,0.02679662060529925,0.12858476999619828,0.08866179606274482,0.014886609696028008,0.04266806062910128,0.018590803153771096,0.008507165407692696,0,0,0,0,0,0,0,0,0,0
0.35135084877436000,0.2581286467544918,0.02733681548455341,0.13805104216598624,0.1308484437759302,0.023323939238665048,0.032378634357592695,0.03001206631514569,0.03577414502719051,0,0,0,0,0,0,0,0,0,0
0.3456916643250300,0.20915097770211077,0.02988344848675184,0.13727933519562308,0.08274537595662734,0.023323939238665048,0.04040438684936942,0.02023711135721251,0.016978793037901396,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.3314922560703480,0.24609001801682673,0.04009570406122415,0.1440532074910329,0.08544635035289838,0.03181271591265966,0.02476445891667628,0.02023711135721251,0.028983123687994827,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.3506305889353540,0.23096456139770907,0.023838410552240508,0.14302426486388203,0.07609399683111645,0.017356072001190048,0.03690598191705646,0.025510442321360682,0.013754772806162052,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.3302575249177670,0.2531897221441677,0.02936897717317638,0.1379481479032711,0.07515692408138974,0.03176126878130214,0.028468652374419368,0.025176035967536647,0.03937544422221856,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.3208941470106940,0.22036645233805519,0.0352596737136151,0.14185812988644436,0.0752855419097836,0.030526537628721095,0.03309889419659828,0.02424998760310082,0.03597993355262069,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.3447656159605940,0.21079728590555216,0.04688672540041977,0.13262051163380112,0.07929841815567196,0.02229499661151424,0.03137174050102359,0.025381824492966776,0.019159171462101998,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.31914494454453800,0.24969131721185475,0.02824571480520338,0.1436187650484581,0.0866039108084431,0.02229499661151424,0.02769694540405626,0.025381824492966776,0.019159171462101998,0,0.018179226102910784,0,0,0,0,0,0,0,0
0.30679763301872800,0.2517492024661565,0.03721466470520174,0.1546170184631151,0.09802517396981769,0.03083522041686637,0.05347195821418532,0.023838410552240508,0.03453941387460946,0,0.022809467925089644,0,0,0,0,0,0,0,0
0.3091642010611750,0.2009194366849039,0.02864014281227789,0.13496421428453365,0.08104762062182846,0.03083522041686637,0.03134969173044183,0.013651878543447016,0.022637977487231176,0,0.022809467925089644,0,0,0,0,0,0,0,0
0.2970226780607940,0.24310608439808923,0.04133043521380514,0.15019256516636642,0.09102836410519183,0.025896295806542236,0.04416002743847003,0.018436461759698486,0.022637977487231176,0,0.022809467925089644,0,0,0,0,0,0,0,0
0.2924953305013310,0.20421205309178667,0.02705385626208695,0.1634659250566125,0.08789008909238166,0.025896295806542236,0.037986371675564845,0.023838410552240508,0.020134217094497364,0,0.022809467925089644,0,0,0,0,0,0,0,0
0.3126773051738750,0.2262314253128151,0.029819139572554887,0.15585174961569614,0.09390940346121424,0.0269252384336931,0.037986371675564845,0.023838410552240508,0.020134217094497364,0,0.04452015735797288,0,0,0,0,0,0,0,0
0.3102274417758970,0.24464949833881552,0.029819139572554887,0.14257838972545,0.08248814029983964,0.0269252384336931,0.032995999933883136,0.022809467925089644,0.03858658820806954,0,0.04452015735797288,0,0,0,0,0,0,0,0
0.2943474272302020,0.2090480834393957,0.03258442288302282,0.15708648076827714,0.08866179606274482,0.022089208086084056,0.027954181060843963,0.022809467925089644,0.019722640043637052,0.026067786244400704,0.03597993355262069,0,0,0,0,0,0,0,0
0.30515132481528600,0.22046934660077028,0.03206995156944742,0.15862989470900346,0.08773574769830905,0.03258442288302282,0.03464230813732455,0.015092398221458192,0.02960048926428538,0.010873733450139644,0.03597993355262069,0,0,0,0,0,0,0,0
0.30332495165209300,0.20759041471759865,0.044108580307112455,0.1401089274202879,0.0895878444271806,0.022192102348799092,0.033227512024992134,0.025896295806542236,0.038114989503958696,0.018385014628340912,0.03597993355262069,0,0,0,0,0,0,0,0
0.2944503214929170,0.21097735086530356,0.039478338484933595,0.15544017256483578,0.08956212086150184,0.0269252384336931,0.04822435081571591,0.013651878543447016,0.029909172052430544,0.08855890180002973,0.09967148217325905,0,0,0,0,0,0,0,0
0.3159552224003700,0.17735665052314914,0.04112464668837501,0.13805104216598624,0.07631448453693446,0.018899485941916372,0.04091885816294483,0.023452557067058954,0.034024942561034,0.08855890180002973,0.09967148217325905,0,0,0,0,0,0,0,0
0.32737648556174500,0.21110596869369744,0.04441726309525773,0.1490607282765004,0.0811505148845435,0.024995971007785223,0.043774173953288475,0.013754772806162052,0.03166572410878099,0.08855890180002973,0.015915552323178872,0,0,0,0,0,0,0,0
0.32274624373956600,0.19392262682027803,0.03952978561629117,0.14288707251359523,0.0949383460883651,0.022912362187804736,0.04201639696523907,0.013754772806162052,0.0345136903089307,0.027954181060843963,0.015915552323178872,0,0,0,0,0,0,0,0
0.32583307162101900,0.208224929337675,0.0382436073323526,0.14722578059141478,0.0727866812438458,0.023323939238665048,0.040815963900229735,0.019208168730061648,0.03553405841418866,0.027954181060843963,0.015915552323178872,0,0,0,0,0,0,0,0
0.33334435279922000,0.18363320054876942,0.04616646556141418,0.14936941106464569,0.07614299409907599,0.023323939238665048,0.039478338484933595,0.021574736772508596,0.03747190036198944,0.027954181060843963,0.04274523132613761,0,0,0,0,0,0,0,0
0.3291256880279010,0.2051381014562224,0.0453433114596935,0.14340154382717069,0.07621159027421937,0.019516851518206924,0.041673416089522075,0.02960048926428538,0.02503884361724984,0.027954181060843963,0.025484718755681923,0,0,0,0,0,0,0,0
0.32192308963784500,0.1654209160481992,0.03597993355262069,0.15327939304781896,0.06942056893502374,0.020031322831782328,0.04246227210367115,0.023735516289525416,0.03505388518818486,0.01468082117059788,0.025484718755681923,0,0,0,0,0,0,0,0
0.3410099753714940,0.16449486768376337,0.025896295806542236,0.1677874840906461,0.07219871402833106,0.017664754789335324,0.03258442288302282,0.023735516289525416,0.030114960577860783,0.0191052744673465,0.03659729912891119,0,0,0,0,0,0,0,0
0.31616101092580000,0.19001264483710475,0.04647514834955946,0.16192251111588618,0.086501016545728,0.02023711135721251,0.043799897518967235,0.01529818674688832,0.022809467925089644,0.01727890130415377,0.022123506173655716,0,0,0,0,0,0,0,0
0.3270678027736000,0.15852700044628837,0.025793401543827144,0.15307360452238883,0.07682895585050992,0.02023711135721251,0.03762624175606205,0.01529818674688832,0.030938114679581408,0.04637225408684437,0.04102175242565992,0,0,0,0,0,0,0,0
0.3060259260483640,0.18322162349790905,0.04750409097671032,0.127041356055472,0.07693185011322501,0.017664754789335324,0.04205069505281078,0.01529818674688832,0.021094563546504852,0.017921990446123026,0.022895213144018878,0,0,0,0,0,0,0,0
0.3210999355361250,0.21223780558356337,0.0328931056711681,0.1348613200218185,0.09473255756293492,0.017664754789335324,0.04205069505281078,0.02939470073885514,0.01946540438684935,0.06046876807881124,0.02409564620902821,0,0,0,0,0,0,0,0
0.30782657564587800,0.19556893502371941,0.042719507760458825,0.12158796013157241,0.07940131241838705,0.017664754789335324,0.021437544422221844,0.02939470073885514,0.01946540438684935,0.03597993355262069,0.04307963767996159,0,0,0,0,0,0,0,0
0.31914494454453800,0.1905271161506802,0.042719507760458825,0.12786451015719266,0.0752855419097836,0.02260367939965946,0.04637225408684437,0.015092398221458192,0.030526537628721095,0.03597993355262069,0.02788987214664701,0,0,0,0,0,0,0,0
0.3034021223491300,0.15862989470900346,0.05254590984974955,0.1341410601828129,0.0693176746723086,0.02260367939965946,0.03793492454420733,0.015092398221458192,0.018385014628340912,0.02023711135721251,0.026668002776905397,0,0,0,0,0,0,0,0
0.3213057240615550,0.1947457809219987,0.03927254995950347,0.12338860972908644,0.08043025504553791,0.02260367939965946,0.04019859832393918,0.015092398221458192,0.018385014628340912,0.02023711135721251,0.04287384915453146,0,0,0,0,0,0,0,0
0.3116336633663370,0.20184548504933966,0.03217284583216251,0.09925990512239874,0.08120196201590107,0.014886609696028008,0.03927254995950347,0.015092398221458192,0.030114960577860783,0.02569050728111205,0.04497460701829781,0,0,0,0,0,0,0,0
0.2840580009586940,0.14936941106464569,0.0418449065273806,0.09339493214763883,0.07435949354534788,0.021266053984363376,0.03361336551017369,0.03258442288302282,0.030114960577860783,0.02569050728111205,0.037008876179771555,0,0,0,0,0,0,0,0
0.30751789285773300,0.19680366617630043,0.036391510603481,0.13403816592009787,0.07657172019372221,0.021266053984363376,0.039478338484933595,0.03258442288302282,0.020751582670787916,0.02569050728111205,0.04686100183474107,0,0,0,0,0,0,0,0
0.30679763301872800,0.20482941866807716,0.03528539727929386,0.10996090844476764,0.07862960544802394,0.01663581216218446,0.03772913601877714,0.03245580505462897,0.020751582670787916,0.02461011752260367,0.045253278979817846,0,0,0,0,0,0,0,0
0.25092604836443600,0.22427643432122848,0.020972070376605978,0.08979363295261078,0.06160060496867714,0.023838410552240508,0.018179226102910784,0.03245580505462897,0.027825563232450112,0.012520041653581004,0.040944581728623586,0,0,0,0,0,0,0,0
0.30062397725582200,0.23240508107572025,0.02409564620902821,0.0752855419097836,0.04719540818856505,0.023838410552240508,0.038140713069637455,0.03423073108646424,0.027825563232450112,0.012520041653581004,0.05604431478206251,0,0,0,0,0,0,0,0
0.27578236240032300,0.27047595828030213,0.010719392056067034,0.06370993735433644,0.052751698375179734,0.02975483065835799,0.019825534306352144,0.03423073108646424,0.015761210929106206,0.03206995156944742,0.0507967073835931,0,0,0,0,0,0,0,0
0.27404295938775800,0.20194837931205475,0.02812567149870243,0.06873460718358981,0.07091253574439244,0.03129824459908426,0.03601423164019235,0.026024913634936087,0.013548984280731868,0.007272434255111593,0.05717615167192841,0,0,0,0,0,0,0,0
0.2954792641200680,0.24917684589827932,0.042359377840956,0.06756847220615214,0.056661680358353006,0.03129824459908426,0.04107319955701744,0.037557645580918675,0.013548984280731868,0.007272434255111593,0.023323939238665048,0,0,0,0,0,0,0,0
0.29839460156366200,0.32809674540075046,0.02190914312633263,0.04338832046810687,0.056661680358353006,0.022809467925089644,0.04107319955701744,0.037557645580918675,0.029626212829964083,0.016057031934412103,0.040301492586654275,0,0,0,0,0,0,0,0
0.27171068943288300,0.24084241061835734,0.043259702639713016,0.037008876179771555,0.058410882824509514,0.022809467925089644,0.04004425692986657,0.011285310501000012,0.029626212829964083,0.019825534306352144,0.025381824492966776,0,0,0,0,0,0,0,0
0.30957577811203500,0.26553703366997805,0.024352881865815912,0.03217284583216251,0.05753628159143126,0.022809467925089644,0.04004425692986657,0.02826286384898924,0.023452557067058954,0.01886518785434471,0.042359377840956,0,0,0,0,0,0,0,0
0.30155002562025800,0.2315819269739996,0.04637225408684437,0.040815963900229735,0.0681858377824427,0.02620497859468751,0.04038723780558351,0.02826286384898924,0.023452557067058954,0,0.018282120365625876,0,0,0,0,0,0,0,0
0.29300980181490600,0.33334435279921987,0.03561980363311787,0.058205094299079274,0.05028223607001764,0.02620497859468751,0.04038723780558351,0.029909172052430544,0.018307843931304635,0,0.043131084811319165,0,0,0,0,0,0,0,0
0.3172928478156660,0.28693904031471595,0.02486735317939137,0.05172275574802887,0.060880345129671554,0.02620497859468751,0.04038723780558351,0.021266053984363376,0.018307843931304635,0,0.03252725940373674,0,0,0,0,0,0,0,0
0.3674023537579130,0.41432213755599273,0.03685453478569892,0.05172275574802887,0.05254590984974955,0.027954181060843963,0.04038723780558351,0.021266053984363376,0.018307843931304635,0,0.03404209160481986,0,0,0,0,0,0,0,0
0.3176872758227410,0.28596154481892266,0.03685453478569892,0.05172275574802887,0.06261668581298863,0.027954181060843963,0.039572658225755786,0.02188341956065387,0.02409564620902821,0,0.028468652374419368,0,0,0,0,0,0,0,0
0.29764004363708500,0.22355617448222284,0.04884171639200646,0.045240417196978466,0.06261668581298863,0.028983123687994827,0.03165837451858711,0.02188341956065387,0.02409564620902821,0.0042885006363741485,0.01848790889105606,0,0,0,0,0,0,0,0
0.31358865435792300,0.27809013372121855,0.02486735317939137,0.050282236070017694,0.06551058695185041,0.028983123687994827,0.04091885816294483,0.019825534306352144,0.02409564620902821,0,0.028211416717631665,0,0,0,0,0,0,0,0
0.31291984165027500,0.28117696160267114,0.042976743417246555,0.05532405494305692,0.05851377708722455,0.018693697416486188,0.02949759500157023,0.019825534306352144,0.010805137274996213,0.013034512967156464,0.028211416717631665,0,0,0,0,0,0,0,0
0.30782657564587800,0.23621216879617846,0.04266806062910128,0.04749122919387097,0.05851377708722455,0.018693697416486188,0.02949759500157023,0.008918742458553008,0.010805137274996213,0.004802971949949553,0.014449309079488881,0,0,0,0,0,0,0,0
