"Stranka,""1. izborna jedinica, rezultati 2020."",""2. izborna jedinica, rezultati 2020."",""3. izborna jedinica, rezultati 2020."",""4. izborna jedinica, rezultati 2020."",""5. izborna jedinica, rezultati 2020."",""6. izborna jedinica, rezultati 2020."",""7. izborna jedinica, rezultati 2020."",""8. izborna jedinica, rezultati 2020."",""9. izborna jedinica, rezultati 2020."",""10. izborna jedinica, rezultati 2020."""
ZIVI ZID,1.64001427601055,2.30898305485312,2.36885857541205,1.99938126380465,1.83907066575778,1.92619544036085,2.28328721957673,3.27469938777359,3.85289162138338,1.2802283369011
DOMOVINSKI POKRET,8.97201211158314,13.5094415427883,6.23666330658358,16.5619851359421,19.7952169961372,11.0332093264107,9.49540874988843,4.68812694961105,11.9129445107731,10.2814106470414
PAMETNO,6.3487951737874,3.52728475882117,3.69303677327294,2.1303231097969,1.63670188593501,3.69704154913263,6.41987494159216,3.61899584514425,2.65618549223954,5.3938342786606
SDP,22.2780598441152,24.5899605322241,37.6746043174886,20.4895210550172,19.2278743467394,24.2324516577409,24.5297184348273,44.5307342833845,17.196304437576,20.4649030974442
HDZ,28.3229141482172,34.2956065511781,29.4801471454567,44.0338722093918,47.8193876391729,37.8657182181159,35.9115035884728,22.5177649205918,47.4637640731525,40.8605342791814
HNS,0.192265625899446,0.561884054545884,5.78305209001532,4.6210960264186,0.40260736196319,0.539634520256735,0.444687117723958,0.461434913731734,0.434607960187902,0.773970426621249
MOZEMO!,21.1273443166511,5.54675867936568,3.35397384371686,2.17277129064054,1.4890081799591,9.48107872395514,10.4735104031585,8.49739188961804,2.44808694390824,4.29746298119242
MOST,8.13617471994842,7.9142343960485,2.77141398405488,4.82398394163735,5.78348670756646,6.99548941853018,6.82361094339821,5.82391695465901,10.0579105343614,12.0569592233212
RF,0,0,0,0,0,0,0,0,0,0
HSLS,0,0,0,0,0,0,0,0,0,0
BM365,1.01313623228451,2.24753621818354,0.465393326089518,0,0,1.15217420928553,0.775446130907067,0,0.253288849711563,0
