Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;ANTE VUKOVIÆ;DANIJELA LUBURIÆ;MARKO ÐAPIÆ;SNJEŽANA PLETIKOSA;ELVIS MEIÆ-SIDIÆ;ANKA ŠARIÆ;ANTO VUKADIN;ANA KOLEGA;ZDRAVKO GRÐAN;PREDRAG ROGIÆ;MARIJA MIOÈ;ÐENANA MARAŠ;BOŽE ŠKARO;MARKO MARAŠ;MOST NEZAVISNIH LISTA - MOST;MIRO BULJ;IVICA LEDENKO;IVAN MATIÆ;MILIJA BALDIÆ-LUKŠIÆ;DUJE STANIŠIÆ;MARINA PAŠKALIN;MARIO ADRINEK;JAGODA KLJUÈEVIÆ;MARIJA ÆURIÆ;"MILJENKO MARIÆ; roð. 1970.";HRVOJE BEZJAK;PETRA RADOŠ;BISERKA GRGIN;FRANE VUÈETIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;ATANA GRBIÆ-MARTINOVIÆ;IVAN SLAVICA;VALENTINA LUKETA;IVAN-BOŠKO HABUŠ;IVA IVAS;MATEO PTIÈAR;DORA ZVJERKOVIÆ;BORIS MIJAKOVAC;MONIKA MARIÆ;TEODOR OSTOJIÆ;TAMARA BJAŽIÆ KLARIN;SREÆKO TRUTA;BOJAN BIRK;VESNA KESIÆ;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;KARLO STARÈEVIÆ;DEŽANA DUJIÆ;ANTO KOMLJEN;FLORIJAN ŽIŽIÆ;IVANKA ŠPRALJA;IVAN BULAT;IVANA PRŠA DEJANOVIÆ;LUKA ŽIŽIÆ;HELENA JUNAKOVIÆ;GORDANA ZARADIÆ;JOSIP BUDIMIR;PREDRAG KOKIÆ;IVO ÆEVID;ŽELJAN JURLIN;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;IVICA ŽUVELA;IVAN GULAM;VIŠNJA PEÆARIÆ;MERI KUŠTRE;BRANIMIR TAUZER;MARTINA KRPETIÆ;KATJA ÈIRJAK;IVAN LAMBAŠA;MARIJA ŠPIRANEC;ANTE ÈUBRIÆ;ŠIME ŠARIÆ;ZDENKO JUKIÆ;IVICA RUDIÆ;IVANA MILETIÆ;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";ANTON DOBRA;IVANA MENÐUŠIÆ;IVAN JUSUP;MARIJA BADŽIM;GORAN ERCEGOVAC;MANDA BATINIÆ;LOVRE KANJER;ANITA ÈUDINA;JOSIP VUÈKOVIÆ;DANICA BARIŠIÆ KOZIÆ;ANA VUKMAN;DAVOR ŠIMIÈEVIÆ;STIPAN KLARIÆ;DAMIR VUÈAK;BLOK UMIROVLJENICI ZAJEDNO - BUZ;BORIS NIKOLIÆ-MALORA;DRAGICA BILANDŽIÆ;IVO BARAÆ;BRIGITA JUKIÆ;JOZO MACAN;MARA JUKIÆ;JOSIP MASTELIÆ-IVIÆ;MARA LUKIÆ;DRAGICA ÈOVIÆ;NADA GAURINA;VIBOR LAŠTRE;DIJANA KELAVA;NEDILJKO BARAÆ;NEVEN PAŽANIN;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;LJILJANA GEIÆ;VANJA KOLARIÆ;IVAN ROSIÆ;SVETLANA LUKEŽ;VEDRAN KOVAÈ;DUŠAN VUKOŠA;MIŠELA MATIJEVAC;ZDENKA MEŠNJAK;ŽELJKO JELENIÆ;IVAN ŠARLIJA;IVA GLAVIÈIÆ;DANILO DEBELJUH;ŽELJKA OSTROŠKI;NINA VRETENAR;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;HRVOJE ZEKANOVIÆ;JOSIP JOVIÆ;KAROLINA VIDOVIÆ KRIŠTO;DAMIR BILOGLAV;LJILJANA ZMIJANOVIÆ;DANIJEL KOTLAR;MIRJANA VRKLJAN RADOŠEVIÆ;MIRJANA BABIÆ;ANÐELKO DUVANÈIÆ;FRANE TOKIÆ;LJUBICA BUBLE DRAGOJEVIÆ;TOMISLAVA JERGAN;IGOR FRIEDRICH;ANTE FUZUL;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;IVAN MALENICA;GROZDANA PERIÆ;ANTE SANADER;MARIJAN KUSTIÆ;RADE ŠIMIÈEVIÆ;NEDILJKO DUJIÆ;LUKA BRÈIÆ;JOSIP BILAVER;BRANKA JURIÈEV-MARTINÈEV;ANITA POCRNIÆ-RADOŠEVIÆ;NIKOLINA BARADIÆ;VINKO ZULIM;JOSIP BEGONJA;BOŽIDAR KALMETA;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;MARIO SKELIN;VOJMIR ROŠA;RUŽICA JAKŠIÆ;VLATKA DUILO;JURE ETEROVIÆ;IVAN PETKOVIÆ;MARGA VOJKOVIÆ;ANTE TADIÆ;IRENA ANDRIÆ;BOŽO BATUR;MATEA HARAŠIÆ;ÈEDOMIR BJELANOVIÆ;MATEA LAMBAŠA GORŠIÆ;ZDRAVKO BARAÆ;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;PETAR BARANOVIÆ;VLASTA MIŠURAC;IVAN GALEŠIÆ;ANTE JANKOVIÆ;KARMELO KURSAR;ISABELLE BARANOVIÆ;MARIJANA PAVLOVIÆ;KRISTIJAN MANDIÆ;VESNA MARJANÈIÆ;DRAGAN MARINOVIÆ;MIRJANA DOPUÐ;ANITA PAIÆ;MILENKO MARINOVIÆ;TOMO DELAÈ;NEZAVISNA LISTA STIPE PETRINA - NLSP, AKCIJA MLADIH - AM, ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, STRANKA IVANA PERNARA - SIP;STIPE PETRINA;ANTE RUBEŠA;JOSIP PLAZIBAT;SANJA RADIN-MAÈUKAT;PETRA ŽITKO;IVICA GRGIÆ;ANA LJUBICA;IVANA ŠIMAT;LOVRE CRVELIN;IRIS UKIÆ KOTARAC;DOMINIKA SKELIN;LUKA ŽULJEVIÆ;HERMINA NAKIÆ CRLJEN;MARKO PUPIÆ-BAKRAÈ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;FRANKO VIDOVIÆ;RENATA SABLJAR-DRAÈEVAC;MATKO KUZMANIÆ;MAJA SPORIŠ;LJUBICA KARDUM;GORAN GRGURIÈIN;IGOR MEIÆ;MARIJA ALFIREV;TOMISLAV ZRINSKI;KATARINA PLEŠA JAKOVLJEVIÆ;DANE JAZIÆ;RADOSLAVA GREGOV;SLOBODAN MILEUSNIÆ;NIKOLA VUÈKOVIÆ;STRANKA HRVATSKI VIDIK - SHV;JURICA ÆAPETA;ZDENKO PODRUG;JELENA KOSTANIÆ;MIROSLAV JADRIÆ;ANA MARIJANOVIÆ;JAKOV-ANTE PAIÆ;SENKA KATAVIÆ;JURICA BILAN;JOSIPA KRAVAR;DONAT KATAVIÆ;IVAN KRAVAR;MARIJA FLANJAK;DARKO PODGORELEC;DARKO ÆAPETA;STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ;"MILJENKO MARIÆ; roð. 1959.";ÈEDO ALIÆ;LJILJANA DRAŽENOVIÆ;AUGUSTINA RIMANIÆ;ZDRAVKO BAŠIÆ;LUCIJA BARABA;GORDANA KOSMAT-PELAIÆ;MATKO PERICA;JADRANKA DEVIÆ;MILJENKO MORIÆ;DARKO ZELIÆ;GORDANA MILIN;NIVES KAURLOTO-VUÈINOVIÆ;GAŠPAR BILIÆ;ŽELJKO KERUM - HRVATSKA GRAÐANSKA STRANKA;TOMISLAV REŽIÆ;FILIP RADOŠ;IRENA GRACIN;DUŠKA JANBAY;EDITA GRUBIŠIÆ;IVONA GAVRANIÆ;JADRANKA PASTUOVIÆ;DRAŽEN DELIÆ;ZVONIMIR MATKOVIÆ;TOMISLAV BOROZAN;JOŠKO SIRIŠÈEVIÆ;ÐENI VUKOVIÆ-STANIŠIÆ;MARKO TOMASOVIÆ;PETROSLAV SAPUNAR
009;IX. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;004;SENJ - GRADSKA KNJIŽNICA SENJ;GRADSKA KNJIŽNICA SENJ;TRG CILNICA 11, SENJ;815;404;404;392;12;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;27;8;0;0;0;0;0;0;0;0;0;14;0;0;0;12;2;0;1;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;6;0;21;0;0;0;5;0;0;0;0;0;0;0;173;18;0;9;12;0;5;0;2;1;1;11;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;13;0;0;1;0;1;0;0;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;005;SENJ - MJESNI ODBOR U SV. JURJU;MJESNI ODBOR U SV. JURJU;SELO 23, SVETI JURAJ;797;437;437;423;14;8;1;0;0;0;0;0;0;1;0;3;0;0;0;0;67;11;0;0;0;0;0;0;1;0;0;39;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;6;0;4;0;0;1;0;0;0;0;0;0;0;1;199;19;1;2;14;0;11;0;2;2;2;0;1;1;39;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;89;14;1;0;0;1;0;0;0;30;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;006;SENJ - MJESNI ODBOR, ZGRADA HRVATSKIH ŠUMA U JABLANCU;MJESNI ODBOR, ZGRADA HRVATSKIH ŠUMA U JABLANCU;JABLANAC;235;90;90;88;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;1;0;2;0;0;0;0;0;0;0;0;0;0;0;54;1;0;1;2;0;1;0;0;1;2;0;0;0;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;007;"SENJ- PODRUÈNA OŠ ""PROF. BOŽO KATALINIÆ""";"PODRUÈNA OŠ ""PROF. BOŽO KATALINIÆ""";VRATNIK;264;121;121;119;2;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;10;0;0;1;0;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;3;0;0;0;0;0;0;0;0;0;0;0;84;5;0;2;3;0;3;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;008;SENJ- MJESNI ODBOR KRIVI PUT, PODBILO;MJESNI ODBOR KRIVI PUT,PODBILO;PODBILO;166;70;70;68;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;1;0;0;0;1;1;0;0;0;0;0;1;41;1;1;7;0;0;9;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;009;SENJ - MJESNI ODBOR KRASNO;MJESNI ODBOR KRASNO;KRASNO;405;180;180;175;5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;2;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;3;0;1;0;2;0;0;0;0;0;0;0;106;5;0;1;7;0;14;0;0;1;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;3;1;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;001;BIRAÈKO MJESTO 1. U SINJU;GALERIJA GALIOTOVIÆ;BRNAŠKA 44;915;407;407;403;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;79;0;0;0;0;0;0;0;0;2;0;0;0;0;7;5;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;8;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41;10;4;6;0;0;0;0;5;0;0;0;0;0;0;144;16;1;15;0;0;0;46;2;1;2;1;0;0;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;1;0;0;81;21;0;0;0;0;0;0;1;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;9;1;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;002;BIRAÈKO MJESTO 2. U SINJU;GALERIJA GALIOTOVIÆ;BRNAŠKA 44;1670;769;769;757;12;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;155;130;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;1;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;6;0;2;0;1;0;0;9;1;0;0;0;0;0;334;32;3;36;7;0;0;106;0;1;1;1;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;2;0;0;142;26;2;1;3;2;1;0;1;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;1;0;0;0;0;0;0;0;0;1;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;003;BIRAÈKO MJESTO 3. U SINJU;"DJEÈJI VRTIÆ ""BILI CVITAK"" ŠTALIJA";KNEZA BRANIMIRA 2;842;435;434;427;7;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;92;73;2;0;0;0;0;0;0;0;1;0;0;0;0;15;2;0;1;0;0;0;0;0;1;0;0;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;3;0;16;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;6;4;9;0;0;1;0;3;0;0;0;0;0;0;139;18;0;4;0;0;1;54;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;25;0;0;2;0;1;1;0;0;0;0;1;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;004;BIRAÈKO MJESTO 4. U SINJU;"DJEÈJI VRTIÆ ""BILI CVITAK"" ŠTALIJA";KNEZA BRANIMIRA 2;1580;728;727;716;11;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;132;111;0;1;0;0;0;0;0;0;7;0;0;0;0;18;2;0;0;0;0;2;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;26;4;1;0;8;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;10;1;19;0;0;0;0;12;0;0;0;1;0;0;294;28;1;27;7;0;1;112;0;3;13;1;13;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;1;0;0;0;152;33;1;0;0;1;0;1;1;0;1;0;0;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;0;0;1;1
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;005;BIRAÈKO MJESTO 5. U SINJU;"OŠ ""MARKA MARULIÆA""";VLADIMIRA NAZORA 33;1835;883;883;870;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;229;201;0;0;0;1;0;0;0;0;4;0;0;0;0;18;6;0;0;0;1;0;0;0;0;0;0;1;0;0;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;15;5;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;14;3;21;0;0;0;0;19;0;0;0;0;0;0;316;43;0;25;3;2;0;90;0;1;3;0;0;0;24;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;1;0;0;0;191;42;1;5;1;0;2;0;0;0;0;0;0;1;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;0;0;0;2;0;0;0;0;0;3;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;006;BIRAÈKO MJESTO 6. U SINJU;DOM MLADIH SINJ;LIVANJSKA BB;1178;540;540;535;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;134;133;0;0;0;0;0;0;0;0;1;0;0;0;0;14;10;0;0;0;0;0;0;0;1;0;2;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;24;16;1;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;25;3;12;1;0;1;0;14;0;0;0;0;0;0;174;89;1;19;2;0;1;52;0;1;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;112;51;1;2;3;0;0;0;0;0;2;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;007;BIRAÈKO MJESTO 7. U SINJU;DOM MLADIH SINJ;LIVANJSKA BB;1514;660;660;653;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;187;160;0;2;0;0;0;0;0;0;3;0;0;0;0;6;1;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;10;0;1;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;14;1;25;0;0;1;0;12;1;0;0;0;0;1;258;34;1;20;2;0;0;71;1;3;0;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;105;14;0;2;0;1;0;0;1;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;0;0;1;2;0;0;0;0
009;IX. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;008;BIRAÈKO MJESTO 8. U BRNAZAMA;"DJEÈJI VRTIÆ ""ALKARIÆ""";BRNAZE;942;501;500;494;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;75;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;3;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;18;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;12;4;20;0;1;0;0;5;0;0;0;0;0;1;245;28;0;14;4;0;0;67;0;3;4;0;3;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;49;8;0;1;0;0;0;0;0;0;0;0;0;0;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
