Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;ÐURO MARKUŠ;STJEPAN PRAVICA;KREŠIMIR ŠIKIÆ;JADRANKA BRKANIÆ;IVAN LUPINSKI;VIŠNJA VUKOVIÆ;MOST NEZAVISNIH LISTA - MOST;SLAVEN RAGUŽ;VESNA ŠUNJIÆ;TVRTKO MILOVIÆ;IVANA ÆUBELA;MIRKO VASILJ;DANIJELA PRCE;DANIEL REZO;KRISTINA MANDIÆ;TOMISLAV BANDIÆ;DRAGANA DŽALTO;DALIBOR RAVIÆ;MONIKA ZOVKO;IVICA BREŠIÆ;SLAVEN BEVANDA;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;MARIO KOVAÈ;DIANA BEKAVAC;JORGE RICARDO LUQUE PERDOMO;TEA ŠKOKIÆ;MIROSLAV PETROVIÆ;NAIMA BALIÆ;NIKOLA MEDIÆ;IVA KVAKIÆ;MILAN BOŽIÆ;VEDRANA KLEPICA;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;NIKICA AUGUSTINOVIÆ;ALAN ŠAVAR;MARICA MARIÆ;ROMEO PAVLIÆ;RANKO TOPIÆ;TIN PETERNEL;STANKO DRAGIÈEVIÆ;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;GEORGIUS JOSIP FOGLAR;MARIJANA MIŠURAC;PAVLE BUBALO;IVANA ŽAJA;HRVOJE VRANKO;FRANKO BAKOVIÆ;MARIJANA PEZELJ;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA, LISTA ZA RIJEKU, ZELENI SAVEZ - ZELENI;AUGUST STANKIÆ;KRISTINA KINDA;ZORAN POPOVIÆ;HENRIET BILANDŽIÆ;BISERKA GOLUB;ANDREA PONISCH;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;ZDRAVKA BUŠIÆ;NEVENKO BARBARIÆ;RADOJE VIDOVIÆ;STANA BURIÆ;IVICA MIŠIÆ;JOSIP GELO;DANIJEL NIKOLIÆ;VINKO SABLJO;JOSO MARKOVIÆ;IVAN KARLO STIPIÆ;ANITA PAURIÆ;ANA ANDRIÆ;JULIJA JAKEŠEVIÆ;IVAN BAÆAK;MOJA VOLJENA HRVATSKA - MVH;RUŽA STUDER;IVO PETROVIÆ;JOSIP TIHOMIR HRGETIÆ SEKULIÆ;HUGO EMANUEL ESTIGARRIBIA VILLASANTI;MARIJA TAFRA;TEREZIJA TURKALJ;IVANA PAVLETIÆ;ZDENKO MIGUEL TEPLY BATAGELJ;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;KREŠIMIR HORVAT;VESNA VIDOVIÆ-OREŠKI;STJEPAN MAÈEK;VERICA VITKOVIÆ;NIKOLA VIDONI;MAJA VUGLOVEÈKI;NEOVISNA LISTA -  ŽELJKO GLASNOVIÆ;ŽELJKO GLASNOVIÆ;MATE KNEZOVIÆ;INA VUKIÆ;TOMISLAV SUNIÆ;MARKO JURIÆ;SREÆKO TELAR;ELIZABETA MAÐAREVIÆ;MARKO PERKOVIÆ;KREŠIMIR TABAK;MILENA MATIÆ;MIRNA SUNIÆ-ŽAKMAN;MARTINA ÆURIÆ;FRANJO MIROSLAV PERKOVIÆ;MARINA SABLJIÆ;ŽIVI ZID, STRANKA IVANA PERNARA - SIP, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR;VESNA BALENOVIÆ;MARIJA GAŠPAR;IGOR MURKOVIÆ;TIHOMIR BLAŽEVIÆ;VALENTINA PERNAR;KATICA THORESEN;RATKO PIŠKOR;ANTUN STARÉ;JADRANKA MULC;SAŠA MELKUS;SANJA TROTIÆ;MARIO POPEC;ANTE LALIÆ;PATRIK BUZA
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;012;BIRAÈKO MJESTO BROJ 2 – SVETI MARTIN NA MURI;OSNOVNA ŠKOLA SVETI MARTIN NA MURI, UÈIONICA BROJ 1;TRG SV. MARTINA 4;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;013;BIRAÈKO MJESTO BROJ 5 – ŠTRIGOVA;VATROGASNI DOM - DVORANA DESNO;ŠTRIGOVA 10;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;014;BIRAÈKO MJESTO BROJ 118 - OSIJEK;OPÆINSKI SUD U OSIJEKU;EUROPSKA AVENIJA 7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;015;BIRAÈKO MJESTO BROJ 28 – NAŠICE;ZGRADA GRADSKE UPRAVE GRADA NAŠICA, U PREDVORJU ZGRADE;TRG DR. FRANJE TUÐMANA 7;2;2;2;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;016;BIRAÈKO MJESTO BROJ 18 – VLAPOVO;OSNOVNA ŠKOLA MATIJE PETRA KATANÈIÆA;I. L. RIBARA 3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;017;BIRAÈKO MJESTO BROJ 31 – VIROVITICA;OSNOVA ŠKOLA „VLADIMIRA NAZORA“, UÈIONICA 8;TOMAŠA MASARYKA 21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;018;BIRAÈKO MJESTO BROJ 27 – SLATINA;PROSTORIJE GRADSKE UPRAVE GRADA SLATINE-PREDVORJE;TRG S. JOSIPA 10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;019;BIRAÈKO MJESTO BROJ 1 - SLAVONSKI BROD;ULICA PETRA KREŠIMIRA IV, BR. 1;ZGRADA BRODSKO-POSAVSKE ŽUPANIJE;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;020;BIRAÈKO MJESTO BROJ 2 – NOVA GRADIŠKA;TRG KRALJA TOMISLAVA 1;VELIKA GRADSKA VIJEÆNICA;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
011;XI. IZBORNA JEDINICA;;;država;HRVATSKA;021;BIRAÈKO MJESTO BROJ 7 - POŽEGA;ZGRADA POŽEŠKO-SLAVONSKE ŽUPANIJE;ŽUPANIJSKA CESTA 7;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
