Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;FURIO RADIN
001;I. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;001;LS 14, RIJEKA;ZATVOR;RIJEKA, ŽRTAVA FAŠIZMA 5;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;002;DOM 40, RIJEKA;CENTAR ZA REHABILITACIJU RIJEKA;KOZALA 77/B;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;003;DOM 44, RIJEKA;DOM ZA STARIJE OSOBE KANTRIDA RIJEKA;ÐURE CATTIA 6;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;004;DOM 45, RIJEKA;DOM ZA ODRASLE OSOBE TURNIÆ;GIUSSEPPEA CARABINA 6;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;005;PU 15-102, DOLAC;PRVA RIJEÈKA GIMNAZIJA;FRANA KURELCA 1, RIJEKA;1;1;1;1;0;1
001;I. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;001;DOM 51, ROVINJ;DOM ZA STARIJE I NEMOÆNE OSOBE DOMENICO PERGOLIS ROVINJ;CARDUCCI 18;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;002;PU 07-13, ROVINJ;DOM KULTURE;TRG M. TITA, ROVINJ;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;SAMOBOR;001;PU 06-72, SVETA HELENA - SAMOBOR;PROSTORIJE SREDNJIH ŠKOLA (MALA KONGRESNA DVORANA);SAMOBOR, HEBRANGOVA 26;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;grad;SENJ;001;PU 15, SENJ;ZGRADA OSNOVNE ŠKOLE U SENJU S.S.KRANJÈEVIÆA 1;SENJ;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SINJ;001;PU 9, SINJ;ZGRADA GRADA SINJA (VIJEÆNICA);DRAGAŠEV PROLAZ 24;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;SISAK;001;LS 15, SISAK;ZATVOR;SISAK, RIMSKA 19;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;SISAK;002;DOM 59, SISAK;DOM ZA STARIJE I NEMOÆNE OSOBE SISAK;OKTAVIJANA AUGUSTA 3;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;SISAK;003;DOM 61, GORNJE KOMAREVO;CENTAR ZA REHABILITACIJU KOMAREVO;GORNJE KOMAREVO - CESTA 52/A;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;SISAK;004;PU 01-70, SISAK;PROSTORIJE SJEDIŠTA SISAÈKO-MOSLAVAÈKE ŽUPANIJE;ULICIA S. I A. RADIÆA 36;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;grad;SKRADIN;001;DOM 35, BRATIŠKOVCI;ROMAN OBITELJ - CENTAR ZA REHABILITACIJU,;ULICA DOBROTE, VULINOVIÆI 52;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;SLATINA;001;PU 9-27, SLATINA;GRADSKA UPRAVA GRADA SLATINE - PREDVORJE;TRG SV. JOSIPA 10;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;grad;SLAVONSKI BROD;001;DOM 53, SLAVONSKI BROD;DOM ZA STARIJE I NEMOÆNE OSOBE SLAVONSKI BROD;KRALJICE JELENE 26;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;grad;SLAVONSKI BROD;002;PU 1, SLAVONSKI BROD;ZGRADA BRODSKO-POSAVSKE ŽUPANIJE;ULICA PETRA KREŠIMIRA IV;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;SLUNJ;001;PU 07-13, SLUNJ;OSNOVNA ŠKOLA SLUNJ, ULAZNI HOL;ŠKOLSKA 17;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SOLIN;001;LS 16, SPLIT;ZATVOR;SOLIN, DRAÈEVAC 2C;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;001;HV 02, VOJARNA ADMIRAL FLOTE SVETO SVETO LETICA BARBA, SPLIT;SPLIT;ZRINSKO-FRAKOPANSKA BB;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;002;DOM 66, SPLIT;DOM ZA STARIJE I NEMOÆNE OSOBE SPLIT;IVANA PLEMENITOG ZAJCA 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;003;DOM 69, SPLIT;DOM ZA STARIJE I NEMOÆNE OSOBE LOVRET;STARÈEVIÆEVA 19;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;004;BROD 10, BENE;SPLIT;SPLIT;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;005;BROD 11, PERISTIL;SPLIT;SPLIT;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;006;BROD 12, SOLIN;SPLIT;SPLIT;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;007;BROD 13, SPLIT;SPLIT;SPLIT;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;008;BROD 14, SVETI DUJAM;SPLIT;SPLIT;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;009;BROD 15, TROGIR;SPLIT;SPLIT;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;010;PU 01, SPLIT;ZGRADA UREDA DRŽAVNE UPRAVE SPLIT;VUKOVARSKA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;STARI GRAD;001;PU 07, STARI GRAD;OSNOVNA ŠKOLA PETAR HEKTOROVIÆ;STARI GRAD;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SUPETAR;001;PU 08, SUPETAR;SREDNJA ŠKOLA BRAÈ;KRALJA PETRA KREŠIMIRA IV 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;SVETI IVAN ZELINA;001;PU 10-02, SVETI IVAN ZELINA;SVETI IVAN ZELINA II;TRG A. STARÈEVIÆA 12, SVETI IVAN ZELINA;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;grad;ŠIBENIK;001;LS 17, ŠIBENIK;ZATVOR;ŠIBENIK, KARLA VIPAUCA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;grad;ŠIBENIK;002;DOM 33, ŠIBENIK;DOM ZA STARIJE I NEMOÆNE OSOBE CVJETNI DOM ŠIBENIK;BRANITELJA DOMOVINSKOG RATA 2/F;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;grad;ŠIBENIK;003;PU 6, ŠIBENIK;PROSTORIJE KREŠIMIROVOG DOMA;TRG PALIH BRANITELJA DOMOVINSKOG RATA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;TROGIR;001;PU 10, TROGIR;"TRAVARICA, SSŠ ""BLAŽ JURAJ TROGIRANIN""";FRANJE TUÐMANA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;001;PU 08-14, UMAG;"OSNOVNA ŠKOLA ""MARIJA I LINA"" UMAG";ŠKOLSKA 14, UMAG;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;001;PU 6-18, VALPOVO;OSNOVNA ŠKOLA MATIJE PETRA KATANÈIÆA;I. L. RIBARA 3;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;001;LS 18, VARAŽDIN;ZATVOR;VARAŽDIN, BRAÆE RADIÆA 4;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;002;DOM 23, VARAŽDIN;DOM ZA STARIJE I NEMOÆNE OSOBE VARAŽDIN;"ZAVOJNA ULICA 6;";0;0;0;0;0;0
001;I. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;003;DOM 25, VARAŽDIN;CENTAR ZA REHABILITACIJU VARAŽDIN;ZINKE KUNC 47;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;VARAŽDIN;004;PU 02-01, VARAŽDIN;PROSTORIJE GRADSKE VIJEÆNICE (DVORANA PRIZEMNO DESNO);TRG KRALJA TOMISLAVA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;001;LS 04, VELIKA GORICA;ZATVOR;VELIKA GORICA, BRAÆE RADIÆA 105;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;002;PU 01-69, VELIKA GORICA;ZGRADA GRADSKE UPRAVE;TRG KRALJA  TOMISLAVA 34;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;grad;VINKOVCI;001;DOM 55, VINKOVCI;DOM ZA STARIJE I NEMOÆNE OSOBE VINKOVCI;NIKOLE TESLE 43/B;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;grad;VINKOVCI;002;PU 3, VINKOVCI;GRADSKA UPRAVA;BANA JELAÈIÆA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;VIROVITICA;001;PU 7-31, VIROVITICA;OSNOVNA ŠKOLA ''VLADIMIR NAZOR'' - UÈIONICA 8;TOMAŠA MASARYKA 21;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;VIS;001;DOM 68, VIS;DOM ZA STARIJE I NEMOÆNE OSOBE VIS;S.S. KRANJÈEVIÆA 4;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;VIS;002;PU 09, VIS;ZGRADA GRADA VISA;TRG 30. SVIBNJA 1992. BR 2/1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;grad;VODICE;001;PU 7, VODICE;PROSTORIJE OSNOVNE ŠKOLE VODICE (UÈIONICA 6 PRIZEMLJE);MIÆIN STANKA BB;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VRBOVEC;001;PU 11-01, VRBOVEC;ZGRADA FINE;BRDO 3/I, VRBOVEC;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;VRGORAC;001;PU 13, VRGORAC;VIŠENAMJENSKA DVORANA U PRIZEMLJU ZGRADE GRADSKE UPRAVE GRADA VRGORCA;ULICA TINA UJEVIÆA BR. 8;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;VRLIKA;001;DOM 05, VRLIKA;CENTAR ZA REHABILITACIJU FRA ANTE SEKELEZ - VRLIKA;ULICA 30. SVIBNJA 20;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;grad;VUKOVAR;001;DOM 54, DOM ZA STARIJE I NEMOÆNE OSOBE VUKOVAR;DOM ZA STARIJE I NEMOÆNE OSOBE VUKOVAR;ŠIBENSKA 14;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;grad;VUKOVAR;002;PU 4, VUKOVAR;"VELEUÈILIŠTE ""LAVOSLAV RUŽIÈKA""";ŽUPANIJSKA 50;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;001;LS 19, ZADAR;ZATVOR;ZADAR, ZORE DALMATINSKE 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;002;DOM 39, ZADAR;DOM ZA STARIJE I NEMOÆNE OSOBE ZADAR;OBALA KNEZA TRPIMIRA 21;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;003;BROD 16, DONAT;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;004;BROD 17, DUGI OTOK;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;005;BROD 18, FRANKOPAN;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;006;BROD 19, OLIB;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;007;BROD 20, PRIVLAKA;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;008;BROD 21, RAVA;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;009;BROD 22, DALMACIJA;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;010;BROD 23, PAG;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;011;BROD 24, VELEBIT;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;012;BROD 25, VINJERAC;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;013;BROD 26, VUKOVAR;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;014;BROD 27, ZOILO;ZADAR;ZADAR;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;grad;ZADAR;015;PU 1, ZADAR;OSNOVNA ŠKOLA PETRA PRERADOVIÆA;UL. MIHOVILA PAVLINOVIÆA 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;001;LS 02, ZAGREB;ZATVORSKA BOLNICA;ZAGREB, SVETOŠIMUNSKA 107;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;002;HV 01, VOJARNA PETAR ZRINSKI, ZAGREB;VP 3352;ZAGREB, ILICA 256B;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;003;DOM 08, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE CENTAR;VJEKOSLAVA KLAIÆA 10;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;004;DOM 09, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE TRNJE;POLJIÈKA ULICA 12;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;005;DOM 10, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE KSAVER;NEMETOVA 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;006;DOM 11, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE MAKSIMIR;HEGEDUŠIÆEVA 20;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;007;DOM 12, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE TREŠNJEVKA;TRG SLAVOLJUBA PENKALE 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;008;DOM 13, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE TREŠNJEVKA - PODRUŽNICA DRENOVAÈKA;DRENOVAÈKA 30;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;009;DOM 14, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE SV. JOSIP;DUNJEVAC 17;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;010;DOM 15, ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE MEDVEŠÈAK;TRG DRAGE IBLERA 8;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;011;DOM 82, ZAGREB;DOM ZA STARIJE OSOBE PARK - ODJEL ZA POJAÈANU NJEGU KORISNIKA;LAŠÈINSKA CESTA 98A;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;012;HV 04, CAMP MARMAL;MAZAR-E-SHARIF;MAZAR-E-SHARIF;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;013;HV 05, CAMP HKIA;KABUL;KABUL;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;014;HV 06, KAMP BEMOWO PISKIE;BEMOWO PISKIE;BEMOWO PISKIE;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-CENTAR, ZAPAD;015;PU 01-254, ZAGREB;KLASIÈNA GIMNAZIJA;ULICA JURJA KRIŽANIÆA 4A;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;001;DOM 21, ZAGREB;DOM ZA STARIJE OSOBE DUBRAVA-ZAGREB;ULICA MILOVANA GAVAZZIJA 26;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-JUGOISTOK;001;DOM 62, ZAGREB;DOM ZA STARIJE OSOBE PEŠÈENICA ZAGREB;DONJE SVETICE 89;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-JUGOISTOK;002;DOM 63, ZAGREB;DOM ZA STARIJE OSOBE SVETA ANA ZAGREB;ISLANDSKA 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-JUGOISTOK;003;DOM 73, ZAGREB;DOM ZA STARIJE OSOBE PARK;IVANIÆGRADSKA 52;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-JUŽNI DIO;001;LS 01, ZAGREB;ZATVOR;ZAGREB, DR. LUJE NALETILIÆA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-JUŽNI DIO;002;DOM 20, ODRA;DOM ZA STARIJE I NEMOÆNE OSOBE  KUÆA SV. FRANJE;ULICA SV. IZIDORA 5;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-JUŽNI DIO;003;DOM 77, BREZOVICA;DOM ZA STARIJE I NEMOÆNE OSOBE VILLA BREZOVICA;DESPRIMSKA 1/A;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;grad;ZLATAR;001;PU 05, ZLATAR;"OSNOVNA ŠKOLA ""ANTE KOVAÈIÆ"" U ZLATARU (UÈIONICA LIKOVNE KULTURE)";ULICA VLADIMIRA NAZORA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;grad;ŽUPANJA;001;PU 5, ŽUPANJA;"OSNOVNA ŠKOLA ""IVANA KOZARCA""";DR. FRANJE RAÈKOG 30;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;BISTRA;001;DOM 74, NOVAKI BISTRANSKI;DOM ZA STARIJE I NEMOÆNE OSOBE SEVEROVIÆ;PODGORSKA ULICA 91;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;opæina;BLATO;001;DOM 71, BLATO;DOM ZA STARIJE I TEŠKO BOLESNE ODRASLE OSOBE MAJKA MARIJA PETKOVIÆ;ULICA 33 BROJ 4;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;BRCKOVLJANI;001;DOM 07, BRCKOVLJANI;CENTAR ZA REHABILITACIJU STANÈIÆ;ZAGRABAÈKA 23;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;opæina;ÈAGLIN;001;DOM 04, NOVA LJESKOVICA;DOM ZA ODRASLE OSOBE LJESKOVICA;ULICA JOSIPA KNEŽEVIÆA 41;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;DESINIÆ;001;DOM 01, DESINIÆ;DOM ZA ODRASLE OSOBE BIDRUŽICA;IVANIÆ DESINIÆKI 30;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;DUBRAVA;001;DOM 19, DUBRAVA;DOM ZA PSIHIÈKI BOLESNE ODRASLE OSOBE VILLA NENA;ZGALIŠÆE 50;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;JALŽABET;001;DOM 02, JALŽABET;DOM ZA ODRASLE OSOBE BISTRIÈAK;VARAŽDINSKA 84;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;JALŽABET;002;DOM 24, JALŽABET;DOM ZA ODRASLE OSOBE JALŽABET;KOLODVORSKA 1;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;9;LIÈKO-SENJSKA ŽUPANIJA;opæina;KARLOBAG;001;PU 16-01, KARLOBAG;OSNOVNA ŠKOLA KARLOBAG;OBALA VLADIMIRA NAZORA 18;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;opæina;KOTORIBA;001;DOM 28, KOTORIBA;DOM ZA ODRASLE OSOBE KOTORIBA;KOLODVORSKA 16;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;opæina;LASTOVO;001;PU 10, LASTOVO;MALA VIJEÆNICA U ZGRADI NA PJEVORU;LASTOVO, PJEVOR 14;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;001;DOM 22, LOBOR;DOM ZA ODRASLE OSOBE LOBOR-GRAD;MARKUŠBRIJEG 131;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;19;DUBROVAÈKO-NERETVANSKA ŽUPANIJA;opæina;MLJET;001;PU 12, MLJET;DOM KULTURE ZABREŽJE U BABINOM POLJU;BABINO POLJE - ZABREŽJE BB;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MOTOVUN - MONTONA;001;DOM 52, MOTOVUN;DOM ZA ODRASLE OSOBE MOTOVUN;BRKAÈ 28;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;opæina;NUŠTAR;001;DOM 56, NUŠTAR;DOM ZA ODRASLE OSOBE NUŠTAR;VATROSLAVA LISINSKOG 1/A;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;opæina;OREHOVICA;001;DOM 26, OREHOVICA;DOM ZA ODRASLE OSOBE OREHOVICA;AUGUSTA ŠENOE 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;opæina;PITOMAÈA;001;PU 10-22, PITOMAÈA;PROSTORIJE KNJIŽNICE I ÈITAONICE PITOMAÈA;TRG KRALJA TOMISLAVA 2;0;0;0;0;0;0
001;I. IZBORNA JEDINICA;13;ZADARSKA ŽUPANIJA;opæina;PREKO;001;PU 5, PREKO;PUÈKO OTVORENO UÈILIŠTE, DOM NA ŽALU;MAGAZIN 8;1;1;1;1;0;1
001;I. IZBORNA JEDINICA;15;ŠIBENSKO-KNINSKA ŽUPANIJA;opæina;PROMINA;001;DOM 46, OKLAJ;DOM ZA STARIJE OSOBE OKLAJ;PUT KROZ OKLAJ 87/1;0;0;0;0;0;0
